seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1855018037,3,19,18,0.9473684210526315,safe,0.0,6.742699770256877e-05,0.00010611303150653839
1855018038,3,2420,2210,0.9132231404958677,safe,0.0,3.3749034628272057e-05,0.0006463530007749796
1855018039,3,40,35,0.875,safe,0.0,3.130000550299883e-05,4.8114045057445765e-05
1855018040,3,2300,2150,0.9347826086956522,safe,0.0,2.943398430943489e-05,0.00017282797489315271
1855018041,3,154,152,0.987012987012987,safe,0.0,3.222597297281027e-05,0.0001575350179336965
1855018042,3,2404,2202,0.9159733777038269,safe,0.0,3.414897946640849e-05,0.006006726995110512
1855018043,3,2140,2080,0.9719626168224299,safe,0.0,3.680400550365448e-05,0.00048632698599249125
1855018044,3,2210,2105,0.9524886877828054,safe,0.0,3.356998786330223e-05,0.005411519028712064
1855018045,3,140,120,0.8571428571428571,safe,0.0,3.244896652176976e-05,6.357196252793074e-05
1855018046,3,502,451,0.898406374501992,safe,0.0,3.2310024835169315e-05,0.0010991760063916445
1855018047,3,190,180,0.9473684210526315,safe,0.0,2.9225018806755543e-05,5.771400174126029e-05
1855018048,3,2600,2300,0.8846153846153846,safe,0.0,6.234296597540379e-05,0.007116166991181672
1855018049,3,412,406,0.9854368932038835,safe,0.0,2.769799903035164e-05,0.006232820975128561
1855018050,3,17,16,0.9411764705882353,safe,0.0,3.0217983294278383e-05,6.19160127826035e-05
1855018051,3,450,425,0.9444444444444444,safe,0.0,2.9432994779199362e-05,0.000341815990395844
1855018052,3,442,421,0.9524886877828054,safe,0.0,3.178400220349431e-05,0.005297368974424899
1855018053,3,3004,3002,0.9993342210386151,safe,0.0,3.537494922056794e-05,0.00350911304121837
1855018054,3,32,31,0.96875,safe,0.0,2.8679962269961834e-05,8.144398452714086e-05
1855018055,3,450,425,0.9444444444444444,safe,0.0,3.4028023947030306e-05,0.000910963979549706
1855018056,3,44,42,0.9545454545454546,safe,0.0,2.3596978280693293e-05,0.00017604499589651823
1855018057,3,4000,3002,0.7505,safe,0.0,3.2005016691982746e-05,0.0050462299841456115
1855018058,3,440,420,0.9545454545454546,safe,0.0,3.159599145874381e-05,0.00020453298930078745
1855018059,3,2022,2011,0.9945598417408507,safe,0.0,3.2150011975318193e-05,0.025932251999620348
1855018060,3,8,7,0.875,safe,0.0,3.5887991543859243e-05,6.022199522703886e-05
1855018061,3,212,206,0.9716981132075472,safe,0.0,2.7478032279759645e-05,0.0007419540197588503
1855018062,3,600,500,0.8333333333333334,safe,0.0,3.095803549513221e-05,6.273598410189152e-05
1855018063,3,450,425,0.9444444444444444,safe,0.0,2.8213020414114e-05,0.00028467801166698337
1855018064,3,80,70,0.875,safe,0.0,2.860301174223423e-05,4.0553975850343704e-05
1855018065,3,2012,2006,0.9970178926441352,safe,0.0,3.074202686548233e-05,0.04386836901539937
1855018066,3,18,15,0.8333333333333334,safe,0.0,2.9953953344374895e-05,6.634800229221582e-05
1855018067,3,222,211,0.9504504504504504,safe,0.0,2.954696537926793e-05,0.0006215479806996882
1855018068,3,2006,2003,0.9985044865403788,safe,0.0,3.2565032597631216e-05,0.21057863801252097
1855018069,3,206,203,0.9854368932038835,safe,0.0,3.022700548171997e-05,0.0012776600196957588
1855018070,3,80,80,1.0,safe,0.0,2.7480011340230703e-05,3.764400025829673e-05
1855018071,3,540,480,0.8888888888888888,safe,0.0,2.7839967515319586e-05,8.950801566243172e-05
1855018072,3,106,103,0.9716981132075472,safe,0.0,3.0166993383318186e-05,0.0004378940211609006
