seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755023037,3,0,254.11333399293227,,,0.138,6.151699926704168e-05,0.00042888300959020853
1755023038,3,246.78350762557204,230.1311486832726,0.9325223994807428,safe,0.138,3.373099025338888e-05,0.001535944000352174
1755023039,3,204.79213193209827,164.339014456092,0.8024674234583432,safe,0.138,3.236602060496807e-05,0.00021499802824109793
1755023040,3,0,117.53508660741798,,,0.138,2.7394038625061512e-05,0.0005671739927493036
1755023041,3,41.18252105497269,32.7523578443156,0.7952975438438058,safe,0.138,3.099197056144476e-05,7.841899059712887e-05
1755023042,3,1245.814396427916,1149.7448475583533,0.9228861464877754,safe,0.138,3.9345002733170986e-05,0.00021087698405608535
1755023043,3,1313.0474164459079,1303.0474164459074,0.9923841288023947,safe,0.138,3.784598084166646e-05,0.014730951981619
1755023044,3,182.80799099411416,180.80799099411365,0.9890595592177099,safe,0.138,3.7443998735398054e-05,0.0004366830107755959
1755023045,3,1135.0859041258727,1117.5140584190608,0.9845193692891958,safe,0.138,3.7252961192280054e-05,0.007218877028208226
1755023046,3,1347.7769061103631,1296.7769061103604,0.9621599095749556,safe,0.138,5.7796016335487366e-05,0.023627949005458504
1755023047,3,0,26.033371094685663,,,0.138,3.70279885828495e-05,4.5192951802164316e-05
1755023048,3,78.52396453035954,76.3787177153485,0.972680355254075,safe,0.138,3.726198337972164e-05,0.0006094939890317619
1755023049,3,0,292.6022838148324,,,0.138,3.508495865389705e-05,0.004823333001695573
1755023050,3,0,2440.0,,,0.138,6.110203685238957e-05,3.4024997148662806e-05
1755023051,3,0,21.039723389832886,,,0.138,3.4716969821602106e-05,0.00015697203343734145
1755023052,3,117.62642093280192,108.027753924992,0.9183970154690545,safe,0.138,3.333896165713668e-05,0.0001646790187805891
1755023053,3,0,66.7787641881113,,,0.138,2.4061009753495455e-05,0.0005220749881118536
1755023054,3,1584.0069077146586,1543.6238488615072,0.9745057558420535,safe,0.138,4.379200981929898e-05,0.005005481012631208
