seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755019037,3,260,240,0.9230769230769231,safe,0.0,6.435101386159658e-05,0.00013832497643306851
1755019038,3,400,350,0.875,safe,0.0,1.6732956282794476e-05,2.7853006031364202e-05
1755019039,3,2500,2250,0.9,safe,0.0,2.3503031115978956e-05,0.00013223901623860002
1755019040,3,550,500,0.9090909090909091,safe,0.0,2.4250010028481483e-05,4.0187034755945206e-05
1755019041,3,424,412,0.9716981132075472,safe,0.0,1.7979007679969072e-05,0.0004213739885017276
1755019042,3,4000,4000,1.0,safe,0.0,1.6249017789959908e-05,2.490601036697626e-05
1755019043,3,2204,2102,0.9537205081669692,safe,0.0,2.1939049474895e-05,0.00182095798663795
1755019044,3,120,110,0.9166666666666666,safe,0.0,1.298700226470828e-05,4.906597314402461e-05
1755019045,3,412,406,0.9854368932038835,safe,0.0,1.8485006876289845e-05,0.001261867000721395
1755019046,3,122,111,0.9098360655737705,safe,0.0,2.0835024770349264e-05,0.0002758909831754863
1755019047,3,2410,2205,0.9149377593360996,safe,0.0,2.295098965987563e-05,0.00067478499840945
1755019048,3,112,106,0.9464285714285714,safe,0.0,2.4300010409206152e-05,0.0001827480155043304
1755019049,3,2240,2120,0.9464285714285714,safe,0.0,1.599895767867565e-05,0.00020280800526961684
1755019050,3,406,403,0.9926108374384236,safe,0.0,2.095801755785942e-05,0.0035063649993389845
1755019051,3,302,251,0.8311258278145696,safe,0.0,1.5932018868625164e-05,0.00027858902467414737
1755019052,3,604,502,0.8311258278145696,safe,0.0,1.2140022590756416e-05,0.0002801200025714934
1755019053,3,2500,2250,0.9,safe,0.0,1.998600782826543e-05,9.262998355552554e-05
1755019054,3,70,65,0.9285714285714286,safe,0.0,1.591298496350646e-05,2.4896988179534674e-05
1755019055,3,604,502,0.8311258278145696,safe,0.0,1.2959993910044432e-05,0.0002957280375994742
1755019056,3,2080,2040,0.9807692307692307,safe,0.0,1.5068042557686567e-05,0.0003760700346902013
1755019057,3,2410,2205,0.9149377593360996,safe,0.0,2.9587943572551012e-05,0.001242100028321147
1755019058,3,108,104,0.9629629629629629,safe,0.0,2.530601341277361e-05,0.0002409850130788982
1755019059,3,62,51,0.8225806451612904,safe,0.0,1.9527040421962738e-05,6.465503247454762e-05
1755019060,3,242,221,0.9132231404958677,safe,0.0,2.2128981072455645e-05,0.0002950489870272577
1755019061,3,320,310,0.96875,safe,0.0,2.6670051738619804e-05,5.3561991080641747e-05
1755019062,3,54,48,0.8888888888888888,safe,0.0,1.4694989658892155e-05,4.851503763347864e-05
1755019063,3,320,260,0.8125,safe,0.0,1.4301971532404423e-05,4.607002483680844e-05
1755019064,3,64,52,0.8125,safe,0.0,1.2872973456978798e-05,4.3487001676112413e-05
1755019065,3,640,520,0.8125,safe,0.0,1.6407982911914587e-05,5.156401311978698e-05
1755019066,3,2210,2105,0.9524886877828054,safe,0.0,1.8174003344029188e-05,0.0007677049725316465
1755019067,3,450,425,0.9444444444444444,safe,0.0,1.7572019714862108e-05,0.00015746598364785314
1755019068,3,2110,2055,0.9739336492890995,safe,0.0,2.2401975002139807e-05,0.000981318997219205
1755019069,3,424,412,0.9716981132075472,safe,0.0,1.660798443481326e-05,0.00043096498120576143
1755019070,3,180,150,0.8333333333333334,safe,0.0,1.4962977729737759e-05,3.603898221626878e-05
1755019071,3,46,43,0.9347826086956522,safe,0.0,5.652400432154536e-05,0.0003828540211543441
1755019072,3,2500,2250,0.9,safe,0.0,1.6650010365992785e-05,8.545099990442395e-05
1755019073,3,2024,2012,0.9940711462450593,safe,0.0,2.57680076174438e-05,0.011160194990225136
1755019074,3,444,422,0.9504504504504504,safe,0.0,1.526600681245327e-05,0.00036754499888047576
1755019075,3,700,650,0.9285714285714286,safe,0.0,1.2303004041314125e-05,2.6710971724241972e-05
1755019076,3,412,406,0.9854368932038835,safe,0.0,1.829001121222973e-05,0.0011023900005966425
1755019077,3,400,350,0.875,safe,0.0,2.5843968614935875e-05,4.238402470946312e-05
1755019078,3,160,140,0.875,safe,0.0,2.1651037968695164e-05,0.00010069500422105193
1755019079,3,54,48,0.8888888888888888,safe,0.0,1.2515985872596502e-05,4.506204277276993e-05
1755019080,3,400,350,0.875,safe,0.0,3.356800880283117e-05,5.7311030104756355e-05
1755019081,3,46,44,0.9565217391304348,safe,0.0,2.8959009796380997e-05,0.00010130496229976416
1755019082,3,520,460,0.8846153846153846,safe,0.0,2.7232978027313948e-05,0.00016007403610274196
1755019083,3,2240,2120,0.9464285714285714,safe,0.0,2.586602931842208e-05,0.0004150849999859929
1755019084,3,2300,2150,0.9347826086956522,safe,0.0,2.8103007934987545e-05,0.00018567504594102502
1755019085,3,52,46,0.8846153846153846,safe,0.0,2.7104979380965233e-05,0.00014857400674372911
1755019086,3,80,70,0.875,safe,0.0,2.3405998945236206e-05,3.459502477198839e-05
1755019087,3,2204,2102,0.9537205081669692,safe,0.0,2.9802031349390745e-05,0.003933397005312145
1755019088,3,144,132,0.9166666666666666,safe,0.0,2.3433996830135584e-05,0.0003285380080342293
1755019089,3,540,480,0.8888888888888888,safe,0.0,2.3155997041612864e-05,8.597498526796699e-05
1755019090,3,640,520,0.8125,safe,0.0,2.4852983187884092e-05,8.365197572857141e-05
1755019091,3,260,240,0.9230769230769231,safe,0.0,2.6574998628348112e-05,5.8281002566218376e-05
1755019092,3,224,212,0.9464285714285714,safe,0.0,2.4292035959661007e-05,0.00036460196133702993
1755019093,3,2204,2102,0.9537205081669692,safe,0.0,2.8537004254758358e-05,0.003917252004612237
1755019094,3,230,215,0.9347826086956522,safe,0.0,2.9099988751113415e-05,0.00016223901184275746
1755019095,3,220,210,0.9545454545454546,safe,0.0,2.3773987777531147e-05,0.00018577801529318094
