seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755021037,3,80,70,0.875,safe,0.0,5.487899761646986e-05,6.698700599372387e-05
1755021038,3,2030,2020,0.9950738916256158,safe,0.0,3.0799012165516615e-05,0.0022352839587256312
1755021039,3,2104,2052,0.9752851711026616,safe,0.0,2.439698437228799e-05,0.0047773089609108865
1755021040,3,520,460,0.8846153846153846,safe,0.0,2.4919980205595493e-05,0.00015436101239174604
1755021041,3,19,18,0.9473684210526315,safe,0.0,2.0942010451108217e-05,4.730100044980645e-05
1755021042,3,114,108,0.9473684210526315,safe,0.0,2.8158014174550772e-05,0.00020577397663146257
1755021043,3,130,120,0.9230769230769231,safe,0.0,2.3394008167088032e-05,5.530600901693106e-05
1755021044,3,2004,2002,0.999001996007984,safe,0.0,2.99760140478611e-05,0.19482008001068607
1755021045,3,320,260,0.8125,safe,0.0,2.7314992621541023e-05,9.033200331032276e-05
1755021046,3,130,115,0.8846153846153846,safe,0.0,2.355495234951377e-05,8.035602513700724e-05
1755021047,3,106,104,0.9811320754716981,safe,0.0,2.7237983886152506e-05,0.00024367502192035317
1755021048,3,34,32,0.9411764705882353,safe,0.0,2.6824011001735926e-05,5.567801417782903e-05
1755021049,3,150,135,0.9,safe,0.0,2.328399568796158e-05,0.00011573103256523609
1755021050,3,62,51,0.8225806451612904,safe,0.0,2.0661973394453526e-05,9.740801760926843e-05
1755021051,3,2200,2100,0.9545454545454546,safe,0.0,2.1922984160482883e-05,0.00017129798652604222
1755021052,3,2204,2102,0.9537205081669692,safe,0.0,2.0795967429876328e-05,0.0027163149788975716
1755021053,3,160,140,0.875,safe,0.0,1.7529993783682585e-05,6.0255988501012325e-05
1755021054,3,260,230,0.8846153846153846,safe,0.0,1.910905120894313e-05,6.167299579828978e-05
1755021055,3,620,510,0.8225806451612904,safe,0.0,1.8073013052344322e-05,0.0001006399979814887
