seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755020037,3,2404,2202,0.9159733777038269,safe,0.0,5.713803693652153e-05,0.002525641000829637
1755020038,3,70,55,0.7857142857142857,safe,0.0,2.3923988919705153e-05,3.8699014112353325e-05
1755020039,3,142,131,0.9225352112676056,safe,0.0,2.5141984224319458e-05,0.00044618803076446056
1755020040,3,400,305,0.7625,safe,0.0,2.2666994482278824e-05,0.00010527495760470629
1755020041,3,150,135,0.9,safe,0.0,2.251903060823679e-05,0.00012263399548828602
1755020042,3,302,251,0.8311258278145696,safe,0.0,2.4607987143099308e-05,0.00039894203655421734
1755020043,3,104,102,0.9807692307692307,safe,0.0,2.249202225357294e-05,0.0005136999534443021
1755020044,3,2044,2022,0.9892367906066536,safe,0.0,2.5968998670578003e-05,0.00958228501258418
1755020045,3,52,46,0.8846153846153846,safe,0.0,2.6246998459100723e-05,0.0001137260114774108
1755020046,3,244,222,0.9098360655737705,safe,0.0,1.9853992853313684e-05,0.00023213104577735066
1755020047,3,2210,2105,0.9524886877828054,safe,0.0,2.060196129605174e-05,0.001091065991204232
1755020048,3,2042,2021,0.9897159647404505,safe,0.0,2.0055973436683416e-05,0.011023717990610749
1755020049,3,4000,3050,0.7625,safe,0.0,2.3065018467605114e-05,0.0001086259726434946
1755020050,3,2210,2105,0.9524886877828054,safe,0.0,2.11230362765491e-05,0.0010759819997474551
1755020051,3,212,206,0.9716981132075472,safe,0.0,2.179300645366311e-05,0.0006052679964341223
1755020052,3,440,420,0.9545454545454546,safe,0.0,2.1453015506267548e-05,0.00015558302402496338
1755020053,3,62,51,0.8225806451612904,safe,0.0,2.2205989807844162e-05,0.00010068004485219717
1755020054,3,34,28,0.8235294117647058,safe,0.0,2.1346029825508595e-05,4.527001874521375e-05
1755020055,3,2140,2080,0.9719626168224299,safe,0.0,1.970602897927165e-05,0.00036522099981084466
1755020056,3,610,505,0.8278688524590164,safe,0.0,1.9419007003307343e-05,0.00017766904784366488
1755020057,3,40,32,0.8,safe,0.0,1.9036990124732256e-05,3.9319973438978195e-05
1755020058,3,502,451,0.898406374501992,safe,0.0,2.3152038920670748e-05,0.000881787040270865
1755020059,3,430,415,0.9651162790697675,safe,0.0,1.9270984921604395e-05,0.0002719489857554436
1755020060,3,2800,2400,0.8571428571428571,safe,0.0,2.286297967657447e-05,5.343597149476409e-05
1755020061,3,224,212,0.9464285714285714,safe,0.0,1.9440019968897104e-05,0.0002529750345274806
1755020062,3,2120,2060,0.9716981132075472,safe,0.0,2.049602335318923e-05,0.0007059620111249387
1755020063,3,2300,2200,0.9565217391304348,safe,0.0,2.272397978231311e-05,8.585996693000197e-05
1755020064,3,152,151,0.993421052631579,safe,0.0,2.1039973944425583e-05,0.00020227598724886775
1755020065,3,412,406,0.9854368932038835,safe,0.0,1.9279017578810453e-05,0.0017326530069112778
1755020066,3,2110,2055,0.9739336492890995,safe,0.0,2.0481005776673555e-05,0.0013492800062522292
1755020067,3,34,28,0.8235294117647058,safe,0.0,1.726200571283698e-05,3.942998591810465e-05
1755020068,3,206,203,0.9854368932038835,safe,0.0,1.7914979252964258e-05,0.0010094119934365153
1755020069,3,208,204,0.9807692307692307,safe,0.0,2.2927997633814812e-05,0.0005181529559195042
1755020070,3,2110,2055,0.9739336492890995,safe,0.0,2.3704953491687775e-05,0.0014214460388757288
1755020071,3,40,30,0.75,safe,0.0,2.193095861002803e-05,3.597501199692488e-05
1755020072,3,212,206,0.9716981132075472,safe,0.0,1.9643979612737894e-05,0.0005823600222356617
1755020073,3,2120,2060,0.9716981132075472,safe,0.0,2.2131018340587616e-05,0.0007129219593480229
1755020074,3,130,115,0.8846153846153846,safe,0.0,1.874897861853242e-05,6.20149658061564e-05
1755020075,3,16,14,0.875,safe,0.0,1.8885009922087193e-05,6.611598655581474e-05
1755020076,3,260,230,0.8846153846153846,safe,0.0,2.069497713819146e-05,6.873102393001318e-05
1755020077,3,200,160,0.8,safe,0.0,2.0737003069370985e-05,4.3366977479308844e-05
1755020078,3,2104,2052,0.9752851711026616,safe,0.0,2.07980046980083e-05,0.0034331469796597958
1755020079,3,2300,2150,0.9347826086956522,safe,0.0,2.31920275837183e-05,0.00014313595602288842
1755020080,3,2044,2022,0.9892367906066536,safe,0.0,2.1757034119218588e-05,0.005693072045687586
1755020081,3,242,221,0.9132231404958677,safe,0.0,1.908000558614731e-05,0.00043580803321674466
1755020082,3,2044,2022,0.9892367906066536,safe,0.0,2.060196129605174e-05,0.0058175320154987276
1755020083,3,244,222,0.9098360655737705,safe,0.0,2.1854997612535954e-05,0.00023689900990575552
1755020084,3,620,510,0.8225806451612904,safe,0.0,1.8341990653425455e-05,0.00010738096898421645
1755020085,3,320,260,0.8125,safe,0.0,1.914502354338765e-05,6.0354010201990604e-05
1755020086,3,80,62,0.775,safe,0.0,1.8438033293932676e-05,5.7116965763270855e-05
1755020087,3,214,208,0.9719626168224299,safe,0.0,2.072600182145834e-05,0.0003253889735788107
1755020088,3,2030,2015,0.9926108374384236,safe,0.0,1.969496952369809e-05,0.0037466659559868276
1755020089,3,700,650,0.9285714285714286,safe,0.0,2.1778978407382965e-05,4.3522974010556936e-05
1755020090,3,260,230,0.8846153846153846,safe,0.0,2.2970023564994335e-05,7.247301982715726e-05
1755020091,3,2402,2201,0.9163197335553706,safe,0.0,2.2218970116227865e-05,0.004857887979596853
1755020092,3,2060,2030,0.9854368932038835,safe,0.0,2.0343984942883253e-05,0.0011434369953349233
1755020093,3,520,460,0.8846153846153846,safe,0.0,2.2344989702105522e-05,0.00011512800119817257
1755020094,3,800,800,1.0,safe,0.0,2.1116051357239485e-05,3.0194001737982035e-05
1755020095,3,180,150,0.8333333333333334,safe,0.0,2.216600114479661e-05,5.447800504043698e-05
1755020096,3,224,212,0.9464285714285714,safe,0.0,2.1046027541160583e-05,0.00027183699421584606
1755020097,3,2410,2205,0.9149377593360996,safe,0.0,2.1111976820975542e-05,0.0009751690085977316
1755020098,3,2044,2022,0.9892367906066536,safe,0.0,2.0203995518386364e-05,0.005714427039492875
1755020099,3,700,550,0.7857142857142857,safe,0.0,1.8391001503914595e-05,3.729300806298852e-05
1755020100,3,114,108,0.9473684210526315,safe,0.0,1.921498915180564e-05,0.0001372179831378162
1755020101,3,26,23,0.8846153846153846,safe,0.0,2.1080952137708664e-05,7.431901758536696e-05
1755020102,3,2300,2200,0.9565217391304348,safe,0.0,2.0724022760987282e-05,8.07250034995377e-05
1755020103,3,406,403,0.9926108374384236,safe,0.0,2.7540023438632488e-05,0.003189008974004537
1755020104,3,502,451,0.898406374501992,safe,0.0,2.346799010410905e-05,0.0008675039862282574
1755020105,3,2404,2202,0.9159733777038269,safe,0.0,2.410996239632368e-05,0.00246621499536559
1755020106,3,304,252,0.8289473684210527,safe,0.0,1.9498984329402447e-05,0.00021093699615448713
1755020107,3,122,111,0.9098360655737705,safe,0.0,2.0193983800709248e-05,0.00022800301667302847
1755020108,3,106,103,0.9716981132075472,safe,0.0,2.106005558744073e-05,0.00036686297971755266
1755020109,3,4000,4000,1.0,safe,0.0,2.3799948394298553e-05,3.4390948712825775e-05
1755020110,3,122,111,0.9098360655737705,safe,0.0,2.1532992832362652e-05,0.0002619849983602762
1755020111,3,502,451,0.898406374501992,safe,0.0,1.8504972103983164e-05,0.0008822099771350622
1755020112,3,112,106,0.9464285714285714,safe,0.0,1.8507998902350664e-05,0.00026146904565393925
1755020113,3,2120,2060,0.9716981132075472,safe,0.0,2.3620028514415026e-05,0.0007209719624370337
1755020114,3,304,252,0.8289473684210527,safe,0.0,2.0291947294026613e-05,0.0002128229825757444
1755020115,3,2060,2030,0.9854368932038835,safe,0.0,2.089404733851552e-05,0.0011829179711639881
1755020116,3,130,115,0.8846153846153846,safe,0.0,2.140301512554288e-05,7.644802099093795e-05
1755020117,3,2800,2400,0.8571428571428571,safe,0.0,2.051296178251505e-05,4.683801671490073e-05
1755020118,3,400,302,0.755,safe,0.0,1.7221958842128515e-05,0.00020958698587492108
1755020119,3,222,211,0.9504504504504504,safe,0.0,1.889403210952878e-05,0.00048147595953196287
1755020120,3,412,406,0.9854368932038835,safe,0.0,2.160196891054511e-05,0.0017818610067479312
1755020121,3,23,22,0.9565217391304348,safe,0.0,2.1901971194893122e-05,7.434003055095673e-05
1755020122,3,302,251,0.8311258278145696,safe,0.0,2.3411004804074764e-05,0.00040160800563171506
1755020123,3,2300,2200,0.9565217391304348,safe,0.0,2.5106011889874935e-05,8.986098691821098e-05
1755020124,3,4,4,1.0,safe,0.0,1.9808998331427574e-05,3.238295903429389e-05
1755020125,3,120,110,0.9166666666666666,safe,0.0,1.8992985133081675e-05,6.687903078272939e-05
1755020126,3,2022,2011,0.9945598417408507,safe,0.0,1.989403972402215e-05,0.018549598986282945
