seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755017037,3,1463.478679831363,1425.6570189694025,0.9741563294476427,safe,0.122,6.697402568534017e-05,0.002090180991217494
1755017038,3,0,29.103260460689427,,,0.122,1.7309037502855062e-05,0.0005043729906901717
1755017039,3,1163.4069882677813,1061.4069882677793,0.9123264678409129,safe,0.122,4.207895835861564e-05,0.005501511041074991
1755017040,3,196.77700454481942,177.99997434281863,0.9045771113071092,safe,0.122,4.4343003537505865e-05,0.0009178979671560228
1755017041,3,184.7166146738371,147.91604967389165,0.8007728483714042,safe,0.122,4.567700671032071e-05,0.0008859490044414997
1755017042,3,1538.4979006859026,1368.5496322388071,0.8895362363696901,safe,0.122,3.483204636722803e-05,0.0005363590316846967
1755017043,3,1448.0762945292495,1437.788133497421,0.9928952907587145,safe,0.122,3.811100032180548e-05,0.0004061780055053532
1755017044,3,33.84781029671337,32.84781029671327,0.9704559913556003,safe,0.122,4.435196751728654e-05,0.0002777939662337303
1755017045,3,1333.6376156302597,1316.3455307251243,0.9870338953382299,safe,0.122,6.199203198775649e-05,0.09349484700942412
1755017046,3,254.54000411119523,251.54000411112526,0.9882140333479391,safe,0.122,6.56970078125596e-05,0.0259834390017204
1755017047,3,0,122.00000000000009,,,0.122,7.040298078209162e-05,3.861397271975875e-05
1755017048,3,174.24546347135504,166.57605990484888,0.9559850603067955,safe,0.122,4.340597661212087e-05,0.0003360279952175915
1755017049,3,1107.06694830687,1051.1947756271134,0.9495313515002805,safe,0.122,5.538796540349722e-05,0.003070161968935281
1755017050,3,237.253631687402,234.8567486307677,0.9898973809606744,safe,0.122,5.30310207977891e-05,0.021235964028164744
1755017051,3,364.08669218291413,315.13003827436825,0.865535722783434,safe,0.122,4.323804751038551e-05,9.945000056177378e-05
1755017052,3,1054.3380187312373,1043.623373289489,0.9898375613404875,safe,0.122,6.236997433006763e-05,0.21701201901305467
1755017053,3,0,22.767821715021604,,,0.122,7.374194683507085e-05,0.0006576379528269172
1755017054,3,74.50546135858156,68.69637871263235,0.9220314519228179,safe,0.122,4.267500480636954e-05,0.0005541740101762116
1755017055,3,297.0711541390133,258.0287694690966,0.8685756455113546,safe,0.122,4.1808991227298975e-05,0.00015449896454811096
1755017056,3,1467.5084058098907,1459.8042551017845,0.9947501829102952,safe,0.122,5.674001295119524e-05,0.01918292901245877
1755017057,3,1334.7065179876463,1263.3418521548374,0.9465315671490042,safe,0.122,5.535595118999481e-05,0.012914595019537956
1755017058,3,31.656890870420668,30.656890870420654,0.9684113009046512,safe,0.122,3.892200766131282e-05,0.00025469198590144515
1755017059,3,1469.2078592218602,1465.1410696204107,0.9972319848577428,safe,0.122,5.660398164764047e-05,0.2517535850056447
1755017060,3,35.62321258915088,27.82103435718442,0.7809804993740899,safe,0.122,0.004055413999594748,0.00016174203483387828
1755017061,3,1974.0576359397596,1969.0576359397587,0.9974671458882605,safe,0.122,5.848100408911705e-05,0.006618718965910375
1755017062,3,32.930497213804166,29.549342632335893,0.897324520807693,safe,0.122,5.308300023898482e-05,0.0003093249979428947
1755017063,3,1429.2093523425901,1425.7060106187403,0.9975487553883498,safe,0.122,6.0794001910835505e-05,0.11945987201761454
1755017064,3,62.50169022481456,59.37304443884871,0.9499430211453113,safe,0.122,5.099299596622586e-05,0.0008553459774702787
1755017065,3,4.1756861992188705,3.1756861992188705,0.7605184028945791,safe,0.122,4.4806976802647114e-05,5.111197242513299e-05
1755017066,3,304.1491144531017,249.22923988414874,0.8194310883735244,safe,0.122,4.953803727403283e-05,0.00031802599551156163
1755017067,3,76.66331160490685,75.6633116049068,0.986955950909691,safe,0.122,4.354800330474973e-05,0.0005582519806921482
