seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,adjust,inserted,run_time_our,run_time_G,finalpercent
1755016078,5,288.61829344021936,255.2693538989243,0.8844531330852646,safe,0.0,False,False,0.000119727999845,0.0052056069980608,0.0
1755016079,5,1845.210968143528,1665.799524795752,0.902769143233371,safe,0.0,False,False,0.0001232869981322,0.0056719080021139,0.0
1755016080,5,1360.798763766959,1357.7587231126568,0.9977659880834352,safe,0.0,,False,0.0002200509989052,1.2102193999999145,0.0
1755016081,5,350.877768100895,235.32781498628464,0.6706831734024712,safe,0.0,False,False,9.070799933397212e-05,0.0234620299997914,0.0
1755016082,5,285.7915318520236,262.3462404031536,0.9179636593955856,safe,0.0,False,False,0.0001139499981945,0.0017732579981384,0.0
1755016083,5,128.4220055817667,118.71101586621054,0.9243821985837688,safe,0.0,False,False,0.0003473010001471,0.0044354040001053,0.0
1755016084,5,273.55596811672444,269.6369562160355,0.9856738205067538,safe,0.0,,False,0.0001090670011762,0.0129327180002292,0.0
1755016085,5,96.10556655295542,81.35788701952882,0.8465470829382142,safe,0.0,False,False,0.000136435002787,0.0034823429996322,0.0
1755016086,5,116.47564006856952,98.66784137602949,0.847111390140835,safe,0.0,False,False,0.0001089370016416,0.000296434998745,0.0
1755016087,5,88.24719771626945,74.43118478548968,0.8434396412767606,safe,0.0,False,False,0.0001208579997182,0.0033347819990012,0.0
1755016088,5,2055.575050190508,1937.6661118528773,0.9426394388632504,safe,0.0,,False,0.0001543180005683,0.0373402199984411,0.0
1755016089,5,389.0886313589859,236.89047808064947,0.6088342320700874,safe,0.0,False,False,9.517799844616091e-05,0.0108359910009312,0.0
1755016090,5,1542.2848933499668,1481.8479762494512,0.9608133896914196,safe,0.0,False,False,0.0001520529986009,0.0278033030008373,0.0
1755016091,5,343.7200704033273,313.05255675995784,0.910777646451126,safe,0.0,False,False,8.355599857168272e-05,0.0003214710013708,0.0
1755016092,5,1313.4935646255708,1148.6966636748966,0.8745354332987145,safe,0.0,False,False,0.0001030489984259,0.074072077000892,0.0
1755016093,5,304.6487532738844,239.37718331770128,0.7857481140009693,safe,0.0,False,False,0.0001079180001397,0.006438018001063,0.0
1755016094,5,2604.2544177152195,2479.3576120328285,0.9520412426555596,safe,0.0,,False,0.0001043320007738,0.0025448519991186,0.0
1755016095,5,281.4603580919219,267.2072026322622,0.9493599896046292,safe,0.0,False,False,9.616099850973114e-05,0.0018729330004134,0.0
1755016096,5,391.1801794206948,290.6201588364955,0.742931708009541,safe,0.0,False,False,0.000198008998268,0.0627092230024572,0.0
1755016097,5,411.2377553526685,321.5697747757173,0.7819558651659941,safe,0.0,,False,0.0001998820007429,0.0158784880004532,0.0
1755016098,5,1200.0935317189687,1143.7010011119391,0.9530098870491744,safe,0.0,False,False,9.892500020214356e-05,0.1790231759987364,0.0
1755016099,5,1450.4957971213337,1437.158205867046,0.990804805308118,safe,0.0,False,False,0.0002522189970477,0.662484698001208,0.0
1755016100,5,528.2930991619215,478.7563754615387,0.9062324990067684,safe,0.0,,False,8.774600064498372e-05,0.0155861060011375,0.0
1755016101,5,1321.7132078124157,1230.7507019188206,0.9311783332753796,safe,0.0,False,False,0.0009184920018014,0.0253972589998738,0.0
1755016102,5,1681.9365704155157,1504.2268705378187,0.8943422106377088,safe,0.0,False,False,0.0001048390004143,0.016836336999404,0.0
1755016103,5,231.9306274555537,198.4483827012088,0.8556368120861424,safe,0.0,False,False,8.697299927007407e-05,0.0006595610029762,0.0
1755016104,5,141.94845004760776,133.5846079778234,0.94107831352171,safe,0.0,False,False,0.0001359540001431,0.0015891559996816,0.0
1755016105,5,324.0438507176208,272.5973310956527,0.8412359330132767,safe,0.0,False,False,0.000122861998534,0.0166855450006551,0.0
1755016106,5,1177.5671608102382,1159.3898328104797,0.9845636592079796,safe,0.0,False,False,9.732200123835356e-05,0.2828934389981441,0.0
1755016107,5,208.19239175159896,166.96006760677224,0.8019508599813661,safe,0.0,False,False,0.000147331997141,0.0002964790000987,0.0
1755016108,5,366.44804313365927,300.6729356124504,0.8205063207358487,safe,0.0,False,False,0.000212006001675,0.0020403559974511,0.0
1755016109,5,210.8785625215729,157.66181158287466,0.7476426702536246,safe,0.0,False,False,0.0002507259996491,0.0021373419986048,0.0
1755016110,5,1227.4419032838248,1170.8448908733858,0.9538902719069452,safe,0.0,False,False,0.0001218550023622,0.1543178920001082,0.0
1755016111,5,1337.5511769677694,1223.3325364543616,0.914606153035324,safe,0.0,False,False,0.000111643999844,0.0477519930027483,0.0
1755016112,5,1181.1163897480074,1067.5911202845257,0.9038830800682542,safe,0.0,False,False,0.0001352479994238,0.0940214919974096,0.0
1755016113,5,103.38854505869244,80.50279223390297,0.7786432451312909,safe,0.0,False,False,9.681399751571008e-05,0.0008674349992361,0.0
1755016114,5,247.50871021436285,213.9144839854885,0.86427052930873,safe,0.0,,False,9.96470007521566e-05,0.0004822989976673,0.0
1755016115,5,226.42848154007004,215.1376321462139,0.9501350301999968,safe,0.0,,False,0.0001853229987318,0.0029244020006444,0.0
1755016116,5,1404.6530407857929,1143.37923002872,0.8139940589094439,safe,0.0,False,False,0.0002198160000261,0.2069711859985545,0.0
1755016117,5,1479.2916002081922,1245.612803442927,0.8420333105843515,safe,0.0,False,False,0.00015100499877,0.1275360740000906,0.0
1755016118,5,142.91094411798585,129.57067153771777,0.9066532471491164,safe,0.0,False,False,0.0001432079989172,0.0051533760015445,0.0
1755016119,5,442.9156861322897,302.7559398449628,0.6835520829906574,safe,0.0,False,False,0.0005063280004833,0.0003378219989826,0.0
1755016120,5,1547.6442034971546,1453.852237758438,0.9393969456760292,safe,0.0,False,False,0.0001505729997006,0.0824549159988237,0.0
1755016121,5,69.97779861517769,66.62599086132226,0.952101840581072,safe,0.0,False,False,0.0002120069984812,0.0059550959995249,0.0
1755016122,5,1363.977104057422,1137.8535020480126,0.8342174503246722,safe,0.0,False,False,8.43620000523515e-05,0.2024305219965754,0.0
1755016123,5,158.59369005899208,144.78490305750793,0.9129297830427698,safe,0.0,False,False,0.0005722479982068,0.0163387610009522,0.0
1755016124,5,92.00600743499736,79.7454376599027,0.8667416387592213,safe,0.0,True,False,0.0004930069990223,0.0041540540005371,0.0
1755016125,5,1333.5494340583157,1264.3675687796142,0.9481220091945418,safe,0.0,False,False,0.0001540100020065,0.1881033259996911,0.0
1755016126,5,1294.9327596894618,1248.9928873152037,0.9645233530231522,safe,0.0,False,False,0.0001136389983003,0.1134531600000627,0.0
1755016127,5,212.09030336169167,165.9134144578365,0.7822772273322336,safe,0.0,False,False,0.0003160759988531,0.0004388039997138,0.0
1755016128,5,1598.4668437797986,1505.6653387363394,0.9419434282265016,safe,0.0,False,False,0.0001431419987056,0.5691832930024248,0.0
1755016129,5,414.6320594756226,261.52314408091536,0.6307354631758547,safe,0.0,,False,8.721699850866571e-05,0.0040671280003152,0.0
1755016130,5,1168.4981422437495,1120.9060218606303,0.9592706922993196,safe,0.0,False,False,5.794900062028319e-05,0.4892471150014899,0.0
1755016131,5,1361.8554296022685,1284.4209417666343,0.9431404493072744,safe,0.0,False,False,0.0001124430018535,0.060187228002178,0.0
1755016132,5,1084.5837257754772,1050.7258826690222,0.9687826377053126,safe,0.0,False,False,0.0003541800033417,0.8615171740020742,0.0
1755016133,5,240.9371927231693,219.26703676333045,0.910058900766154,safe,0.0,False,False,0.0002765239987638,0.0028431310020096,0.0
1755016134,5,1195.4319546790102,1174.1567916327174,0.9822029493497976,safe,0.0,False,False,0.0001529049986856,0.1800935399987793,0.0
1755016135,5,1495.574434128008,1329.0544080125517,0.8886581487918082,safe,0.0,False,False,0.0001147379989561,0.0883934630001022,0.0
1755016136,5,150.73087549612785,133.13191064623982,0.88324246912279,safe,0.0,False,False,0.0002319630002602,0.0065879549983947,0.0
1755016137,5,1380.6588691569168,1207.7692812746886,0.8747774763596737,safe,0.0,False,False,0.0001576309987285,0.019250440000178,0.0
1755016138,5,1696.846431171439,1352.4101377061115,0.7970138681156069,safe,0.0,False,False,0.0001035980021697,0.0007659770017198,0.0
1755016139,5,215.4264321910109,136.07285969902486,0.6316442152204144,safe,0.0,False,False,0.0005713499995181,0.0001235159979842,0.0
1755016140,5,43.078985842753845,32.36384807870199,0.7512676411844035,safe,0.0,False,False,0.0001067249977495,0.0005670520004059,0.0
1755016141,5,61.6871635597548,58.50568410574047,0.9484255836964768,safe,0.0,False,False,0.0002363290004723,0.0039448120005545,0.0
1755016142,5,422.7574347885444,315.32831000280936,0.7458847179364944,safe,0.0,False,False,8.249500024248846e-05,0.0002320550011063,0.0
1755016143,5,1121.741032081198,1070.8471452282397,0.9546295576274556,safe,0.0,False,False,0.000155278998136,0.2262738909994368,0.0
1755016144,5,1381.539129789729,1247.5582492539693,0.9030205676793592,safe,0.0,False,False,0.0001019189985527,0.0436677489997237,0.0
1755016145,5,312.18926979326875,297.3203350808532,0.9523720507041712,safe,0.0,False,False,0.0001418370011379,0.0147211110015632,0.0
1755016146,5,1106.8050081951194,1077.580681585995,0.973595776679055,safe,0.0,False,False,0.0002580209984444,1.3889718520003953,0.0
1755016147,5,342.4508973849224,233.34430098778552,0.6813949175478473,safe,0.0,False,False,0.0001020089985104,0.0327628859995456,0.0
1755016148,5,2392.9722625918216,2389.9722625914706,0.9987463289703568,safe,0.0,,False,0.0001418769970769,0.645787271001609,0.0
1755016149,5,140.9176911327894,129.341898836966,0.9178542296373896,safe,0.0,False,False,0.0001857110000855,0.0087299139995593,0.0
1755016150,5,1489.9262451056843,1468.8891331172722,0.9858804339761664,safe,0.0,,False,0.0001150259995483,0.4095623930006695,0.0
1755016151,5,378.8948473068068,366.9100870208574,0.9683691652944416,safe,0.0,,False,0.0002126139988831,0.0439649090003513,0.0
1755016152,5,1271.0303436923523,1250.2501550832249,0.9836509106865532,safe,0.0,False,False,0.0001178109996544,0.081086337002489,0.0
1755016153,5,514.4303969787904,500.3989763534661,0.9727243555051766,safe,0.0,,False,0.000108206000732,0.0059672999996109,0.0
1755016154,5,437.24789939773086,326.5823077737807,0.7469042349285567,safe,0.0,,False,0.0001199139987875,0.001509227000497,0.0
1755016155,5,1262.8110689303912,1199.4035068574858,0.9497885601156378,safe,0.0,False,False,0.0001030320017889,0.1166233030016883,0.0
1755016156,5,24.76433069140981,21.73226761359675,0.8775632939328816,safe,0.0,False,False,0.000214268999116,0.0006650719988101,0.0
1755016157,5,123.9198056560462,117.50310236971627,0.948218904537825,safe,0.0,False,False,8.813000022200868e-05,0.0096312839996244,0.0
1755016158,5,212.72588935344427,151.69836740510357,0.7131166209537222,safe,0.0,False,False,8.932299897423945e-05,0.0019529400015017,0.0
1755016159,5,19.33947265394085,14.327809116594931,0.7408583146487874,safe,0.0,False,False,0.000185873999726,0.0003612900000007,0.0
1755016160,5,1336.3346089023105,1314.6490300308828,0.9837723435979552,safe,0.0,False,False,0.000119085998449,0.7745055400009733,0.0
1755016161,5,292.61962928693566,173.28897148587367,0.5921987253833567,safe,0.0,,False,0.0010399950006103,0.001931811999384,0.0
1755016162,5,1603.0124636169303,1505.3326521929116,0.9390648459441042,safe,0.0,False,False,0.0001073080020432,0.0303588710012263,0.0
1755016163,5,174.6888634366543,120.7378691539019,0.6911595094193506,safe,0.0,False,False,0.0002236590007669,0.0030622049998783,0.0
1755016164,5,378.88046575273086,342.52945997308944,0.9040567960994716,safe,0.0,False,False,0.0001496730001235,0.0015761220020067,0.0
1755016165,5,474.1619429420196,407.09028264310297,0.858546934655365,safe,0.0,,False,8.911899931263179e-05,0.0006558850000146,0.0
1755016166,5,161.26376744223705,137.1694449159219,0.8505906012958213,safe,0.0,False,False,0.0003284230006102,0.0034231680001539,0.0
1755016167,5,218.2141507004296,135.26781839773582,0.6198856396963698,safe,0.0,,False,9.624199810787104e-05,0.0001780839993443,0.0
1755016168,5,1748.028707261944,1525.849209177455,0.8728971113795355,safe,0.0,,False,9.539600068819708e-05,0.0002364270003454,0.0
1755016169,5,64.9646011984616,60.97090690440707,0.938525070263202,safe,0.0,False,False,0.0002439920026517,0.0033878070025821,0.0
1755016170,5,2493.720212852388,1491.5243365394592,0.5981121413911192,safe,0.0,,False,0.0060054749992559,0.0397322660028294,0.0
1755016171,5,1281.3908916143116,1166.883048652974,0.9106378516417584,safe,0.0,False,False,0.0001835240000218,0.4513989940023748,0.0
1755016172,5,1035.5519020649526,1016.8246468506368,0.9819156768704952,safe,0.0,False,False,0.0002364920001127,0.4213141670006735,0.0
1755016173,5,2126.686389421924,1974.476227743175,0.9284284874178734,safe,0.0,,False,0.0001241309983015,0.0073534259972802,0.0
1755016174,5,2077.3885935000644,1976.615236052569,0.9514903673954864,safe,0.0,,False,0.0001009360021271,0.107028946000355,0.0
1755016175,5,191.93248731163752,167.11937615609764,0.8707195873763088,safe,0.0,False,False,0.0002198799993493,0.026423313000123,0.0
1755016176,5,158.0993287877011,115.68514960799234,0.7317244829251404,safe,0.0,False,False,0.0003434350001043,0.0039506829998572,0.0
1755016177,5,68.19761133845478,63.49688759968374,0.9310720178241724,safe,0.0,,False,9.23730003705714e-05,0.0001307849997829,0.0
1755016178,5,217.84852313852863,201.80467114055028,0.9263531752851216,safe,0.0,False,False,0.0002164010002161,0.040833996998117,0.0
1755016179,5,122.81742599355034,109.4259799133456,0.8909646088747374,safe,0.0,False,False,0.000274096000794,0.0047109059996728,0.0
1755016180,5,1269.1368148027257,1234.8155602438574,0.9729570097104124,safe,0.0,False,False,0.0002737020004133,0.0203143500002624,0.0
1755016181,5,1489.426304693176,1418.7950542322003,0.9525782173724092,safe,0.0,,False,9.007799963001162e-05,0.0597712749986385,0.0
1755016182,5,1368.9875137689492,1337.6831297625713,0.9771331851521464,safe,0.0,False,False,0.0001127969990193,0.0416958899986639,0.0
1755016183,5,1339.421494936847,1167.4456031840427,0.8716043512793463,safe,0.0,False,False,0.0001031259998853,0.2549047690008592,0.0
1755016184,5,1476.2118068595494,1379.295137125957,0.9343477207787882,safe,0.0,False,False,0.0001221360034833,0.009038578999025,0.0
1755016185,5,82.88146640271583,77.26795007603224,0.9322705476830264,safe,0.0,False,False,0.0004191240004729,0.0029528270024457,0.0
1755016186,5,2579.434443359128,1425.714081879932,0.5527235187350849,safe,0.0,True,False,0.0068762619994231,0.010224426001514,0.0
1755016187,5,1287.541306622168,1211.5404952258343,0.9409721373555622,safe,0.0,False,False,0.0001063690033333,0.432161497999914,0.0
1755016188,5,1302.4354002111872,1101.74808623942,0.8459138058292748,safe,0.0,False,False,0.0001451250027457,0.0812831910006934,0.0
1755016189,5,1168.767284515408,1119.9493893213516,0.9582312956216112,safe,0.0,False,False,9.920400043483824e-05,0.0144496550019539,0.0
1755016190,5,1384.0890832642112,1375.7048805318375,0.9939424399529252,safe,0.0,True,False,0.0080760960008774,0.6083850430004532,0.0
1755016191,5,265.74921085777305,245.7551359462172,0.9247633705213276,safe,0.0,False,False,0.0001942330018209,0.0382833469993784,0.0
1755016192,5,399.8579263892875,342.6219164119074,0.856859133707263,safe,0.0,,False,0.0002803829993354,0.0005292620007821,0.0
1755016193,5,532.3381004375165,307.10422771588424,0.5768969522630116,safe,0.0,True,False,0.0013081369979772,0.0020888879989797,0.0
1755016194,5,1083.1116476838329,1058.7553327701985,0.9775126461194292,safe,0.0,False,False,0.0001498519995948,0.5700737059996754,0.0
1755016195,5,1362.933299018613,1137.8819563356535,0.8348772145746172,safe,0.0,False,False,0.0001641469971218,0.1882384689997707,0.0
1755016196,5,83.32467354740916,65.19743799042332,0.7824505661378679,safe,0.0,False,False,0.0002209359990956,0.0010766399973363,0.0
1755016197,5,395.372388296443,262.4177607440476,0.6637230330492668,safe,0.0,False,False,0.0001391459991282,0.0016589730003033,0.0
1755016198,5,1609.1419834986486,1449.2686242054956,0.9006468286002014,safe,0.0,False,False,0.0002536770007282,0.7766635330008285,0.0
1755016199,5,421.7542082671626,272.090880410487,0.6451408784476893,safe,0.0,False,False,0.0001425980008207,0.0039005309990898,0.0
1755016200,5,62.68845126741124,47.1619812516352,0.7523232796174131,safe,0.0,,False,9.282399696530774e-05,0.0001740629995765,0.0
1755016201,5,114.98878758104036,81.88668312085846,0.7121275460283238,safe,0.0,False,False,0.0002522100003261,0.0007323630015889,0.0
1755016202,5,269.70107863868765,229.1376937506932,0.8495987294795496,safe,0.0,True,False,0.0047603849998267,0.0001051140025083,0.0
1755016203,5,356.7031261784164,259.5972935708131,0.7277684845435509,safe,0.0,False,False,0.0001158800005214,0.0023692350005148,0.0
1755016204,5,123.27294072223408,109.27704438276083,0.8864641643374954,safe,0.0,False,False,8.863199764164165e-05,0.0022695070001645,0.0
1755016205,5,275.9268799661228,223.4124009882018,0.8096797275264791,safe,0.0,False,False,0.000288613999146,0.0332611599988013,0.0
1755016206,5,1101.3554059866656,1078.9995750833227,0.9797015288781236,safe,0.0,False,False,0.0002854920021491,0.3151433450002514,0.0
1755016207,5,1177.058171846234,1159.493472205873,0.985077458310484,safe,0.0,False,False,0.000323117001244,0.0489822109993838,0.0
1755016208,5,1429.3388683385494,1276.6575655638303,0.8931804723450958,safe,0.0,False,False,0.0002180039991799,0.803488887999265,0.0
1755016209,5,1420.9025409751152,1415.1229104581507,0.99593242298448,safe,0.0,True,False,0.0065472239984956,0.0393574640002043,0.0
1755016210,5,289.1035356578019,239.6793523678205,0.8290433108072313,safe,0.0,False,False,9.136499647866005e-05,0.0207600329995329,0.0
1755016211,5,140.26803725564884,118.7615571731802,0.846675832190683,safe,0.0,,False,9.919000149238856e-05,0.0188880390014674,0.0
1755016212,5,73.93570775299358,61.97022564539111,0.8381636901674482,safe,0.0,False,False,0.0005896390030102,0.0066104350007663,0.0
1755016213,5,211.31122973429447,178.66187876008848,0.8454916427524476,safe,0.0,False,False,0.0001024149969452,0.0024415709995082,0.0
1755016214,5,1881.5054091261209,1800.32137946145,0.9568515565935164,safe,0.0,,False,0.0001100070003303,0.0336467760025698,0.0
1755016215,5,233.39192439461848,205.42566835402192,0.8801747056452937,safe,0.0,False,False,0.0001164640016213,0.0301013130010687,0.0
1755016216,5,394.7942645075616,344.5742522277651,0.8727944734900409,safe,0.0,False,False,0.0001082199996744,0.0202317469993431,0.0
1755016217,5,366.326101574756,347.3375681550804,0.9481649455552088,safe,0.0,False,False,9.931200111168435e-05,0.003771207997488,0.0
1755016218,5,94.7361302787099,79.16415653973107,0.8356279310420776,safe,0.0,False,False,0.0003830679997918,0.0021056199984741,0.0
1755016219,5,356.75993161229195,277.5778029843492,0.7780520691600711,safe,0.0,False,False,0.0003617260008468,0.0011119049995613,0.0
1755016220,5,451.8199926927928,362.5146161747241,0.8023430172139586,safe,0.0,False,False,0.0001054839995049,0.0041614209985709,0.0
1755016221,5,196.59345631963112,179.54308962102328,0.9132709347614982,safe,0.0,False,False,0.0001100119989132,0.0007693859988648,0.0
1755016222,5,560.7800871558678,462.5255371602633,0.8247895168783074,safe,0.0,,False,0.0001073610001185,0.0204750539996894,0.0
1755016223,5,1967.911758477651,1913.9939691355169,0.9726015208203014,safe,0.0,,False,0.0001578379997226,0.0861020340016693,0.0
1755016224,5,42.26336471189932,27.81376788678708,0.6581058577893129,safe,0.0,False,False,0.0001371270009258,0.0003463920002104,0.0
1755016225,5,1241.055761549646,1219.2798880477062,0.9824537509299748,safe,0.0,False,False,0.0001037930014717,0.0459195299990824,0.0
1755016226,5,75.8484695126648,60.84846951266462,0.8022372752360474,safe,0.0,False,False,0.000263358997472,0.0004280430002836,0.0
1755016227,5,136.98697844487614,121.98697844486956,0.8905005412171886,safe,0.0,False,False,9.825599772739224e-05,0.0012147630004619,0.0
1755016228,5,1439.0870930049286,1380.9013197217791,0.9595675803320194,safe,0.0,False,False,0.0001396240004396,0.0111911290005082,0.0
1755016229,5,184.3613896759648,123.91909902840204,0.6721532054309385,safe,0.0,False,False,0.0001439769985154,0.0066193909988214,0.0
1755016230,5,1860.7255966404207,1771.2710555835415,0.951924915087753,safe,0.0,,False,0.0001443110013497,0.0749609390004479,0.0
1755016231,5,1873.908229662621,1849.9566471797484,0.9872183802260236,safe,0.0,,False,0.0001306419981119,0.0802119270010734,0.0
1755016232,5,373.6838870920675,269.17290548062374,0.7203224831963532,safe,0.0,False,False,7.86380005592946e-05,0.0107619609989342,0.0
1755016233,5,314.82141480259577,258.559988132872,0.8212909795065825,safe,0.0,False,False,0.0001525580009911,0.0013876630000595,0.0
1755016234,5,124.72856751936308,117.64954376930812,0.943244567857672,safe,0.0,False,False,0.0001175020006485,0.002690244000405,0.0
1755016235,5,1264.8031225164314,1243.5369228485122,0.9831861581543156,safe,0.0,False,False,0.0001366090000374,1.2268728700000793,0.0
1755016236,5,1692.384488898836,1634.3556565463111,0.9657117914202334,safe,0.0,,False,6.602500070584938e-05,0.0704664700024295,0.0
1755016237,5,125.98701660670731,121.9870166067073,0.9682506967167356,safe,0.0,False,False,0.0001863859979494,0.0058824539992201,0.0
1755016238,5,323.7315406239521,293.29826098955414,0.9059922317864312,safe,0.0,,False,0.0001083639981516,0.0002557869993324,0.0
1755016239,5,1293.9631797779025,1221.2534119790726,0.9438084723467092,safe,0.0,False,False,6.549200043082237e-05,0.0157315659998857,0.0
1755016240,5,393.0937696253064,276.87048181664005,0.7043369882981116,safe,0.0,False,False,5.14109997311607e-05,0.0014250000022002,0.0
1755016241,5,100.58287066874009,97.40032832583351,0.9683590026637046,safe,0.0,,False,0.0001656429994909,0.0038589329997194,0.0
1755016242,5,1370.0142597549743,1256.0244052734915,0.916796592685196,safe,0.0,False,False,0.0003031930027646,0.0085134280016063,0.0
1755016243,5,73.8452089113348,49.690417822669545,0.6728996851012005,safe,0.0,,False,0.0003258289980294,0.0001039590024447,0.0
1755016244,5,1598.390340772089,1385.6310715301138,0.8668915446903891,safe,0.0,False,False,9.444899842492303e-05,0.0080040339998959,0.0
1755016245,5,758.5098075135043,520.8168254659537,0.6866316299498623,safe,0.0,True,False,0.0015540929998678,0.0024064810022537,0.0
1755016246,5,307.3925836084064,250.8456580228834,0.8160432990225969,safe,0.0,False,False,6.023899913998321e-05,0.0076907770016987,0.0
1755016247,5,397.4074318308742,335.7382233771703,0.8448211998210727,safe,0.0,False,False,6.0116999520687386e-05,0.002063381998596,0.0
