seed,num_tasks,per_jitter,chain_type,final_e2e_max,max_reaction_time,R,exceed,false_percentage
1751556032,3,0,asc,2404.0,2258.377542023579,0.9394249342860145,safe,0.0
1751556032,3,0,desc,2404.0,2258.377542023579,0.9394249342860145,safe,0.0
1751556032,3,0,max_period,2404.0,2258.377542023579,0.9394249342860145,safe,0.0
1751556032,3,0,min_period,2408.0,2258.377542023579,0.9378644277506557,safe,0.0
1751556032,3,0.02,asc,2428.04,2277.2151697280515,0.9378820652575952,safe,0.0
1751556032,3,0.02,desc,2428.04,2277.2151697280515,0.9378820652575952,safe,0.0
1751556032,3,0.02,max_period,2428.04,2277.2151697280515,0.9378820652575952,safe,0.0
1751556032,3,0.02,min_period,2432.08,2277.2151697280515,0.9363241216275993,safe,0.0
1751556032,3,0.05,asc,2464.1000000000004,2305.4655993683627,0.9356217683407176,safe,0.0
1751556032,3,0.05,desc,2464.1000000000004,2305.4655993683627,0.9356217683407176,safe,0.0
1751556032,3,0.05,max_period,2464.1000000000004,2305.4655993683627,0.9356217683407176,safe,0.0
1751556032,3,0.05,min_period,2468.2000000000003,2305.4655993683627,0.934067579356763,safe,0.0
1751556032,3,0.1,asc,2524.2000000000003,2344.3289751129632,0.9287413735492287,safe,0.0
1751556032,3,0.1,desc,2524.2,2344.3289751129632,0.9287413735492288,safe,0.0
1751556032,3,0.1,max_period,2524.2,2344.3289751129632,0.9287413735492288,safe,0.0
1751556032,3,0.1,min_period,2528.3999999999996,2344.3289751129632,0.9271986137925026,safe,0.0
1751556032,3,0.2,asc,2644.4000000000005,2445.606896374222,0.9248248738368708,safe,0.0
1751556032,3,0.2,desc,2644.3999999999996,2445.606896374222,0.9248248738368712,safe,0.0
1751556032,3,0.2,max_period,2644.3999999999996,2445.606896374222,0.9248248738368712,safe,0.0
1751556032,3,0.2,min_period,2648.8,2445.606896374222,0.9232886198936204,safe,0.0
1751556032,3,0.3,asc,2764.6000000000004,2534.623032203017,0.9168136555751344,safe,0.0
1751556032,3,0.3,desc,2764.6000000000004,2534.623032203017,0.9168136555751344,safe,0.0
1751556032,3,0.3,max_period,2764.6000000000004,2534.623032203017,0.9168136555751344,safe,0.0
1751556032,3,0.3,min_period,2769.2000000000003,2534.623032203017,0.9152907093034149,safe,0.0
1751556032,3,0.4,asc,2884.8,2671.1117396397785,0.9259261438019198,safe,0.5
1751556032,3,0.4,desc,2884.8,2671.1117396397785,0.9259261438019198,safe,0.0
1751556032,3,0.4,max_period,2884.8,2671.1117396397785,0.9259261438019198,safe,0.5
1751556032,3,0.4,min_period,2889.6000000000004,2671.1117396397785,0.9243880605065677,safe,0.0
1751556032,3,0.5,asc,3005.0,2848.853911393475,0.9480379072856822,safe,0.5
1751556032,3,0.5,desc,3005.0,2848.853911393475,0.9480379072856822,safe,0.5
1751556032,3,0.5,max_period,3005.0,2848.853911393475,0.9480379072856822,safe,0.5
1751556032,3,0.5,min_period,3010.0,2848.853911393475,0.9464630934862043,safe,0.5
1751556032,5,0,asc,2454.0,1778.0689030929318,0.7245594552130936,safe,0.5
1751556032,5,0,desc,2454.0,1778.0689030929318,0.7245594552130936,safe,0.5
1751556032,5,0,max_period,3454.0,1778.0689030929318,0.5147854380697544,safe,0.5
1751556032,5,0,min_period,2454.0,1778.0689030929318,0.7245594552130936,safe,0.5
1751556032,5,0.02,asc,2478.54,2267.2449092694233,0.9147501792464205,safe,0.5
1751556032,5,0.02,desc,2478.54,2267.2449092694233,0.9147501792464205,safe,0.5
1751556032,5,0.02,max_period,0,2267.2449092694233,,,1.0
1751556032,5,0.02,min_period,2478.54,2267.2449092694233,0.9147501792464205,safe,0.5
1751556032,5,0.05,asc,2515.35,2464.736844750941,0.9798782852290701,safe,0.5
1751556032,5,0.05,desc,2515.35,2464.736844750941,0.9798782852290701,safe,0.5
1751556032,5,0.05,max_period,0,2464.736844750941,,,1.0
1751556032,5,0.05,min_period,2515.35,2464.736844750941,0.9798782852290701,safe,0.5
1751556032,5,0.1,asc,2576.7,2451.8445217819303,0.9515444257313348,safe,0.5
1751556032,5,0.1,desc,2576.7,2451.8445217819303,0.9515444257313348,safe,0.5
1751556032,5,0.1,max_period,0,2451.8445217819303,,,1.0
1751556032,5,0.1,min_period,2576.7,2451.8445217819303,0.9515444257313348,safe,0.5
1751556032,5,0.2,asc,2699.3999999999996,2470.0834251876845,0.9150490572674241,safe,0.5
1751556032,5,0.2,desc,2699.4,2470.0834251876845,0.915049057267424,safe,0.5
1751556032,5,0.2,max_period,0,2470.0834251876845,,,1.0
1751556032,5,0.2,min_period,2699.3999999999996,2470.0834251876845,0.9150490572674241,safe,0.0
1751556032,5,0.3,asc,2822.1,2548.9838744187396,0.9032223785190956,safe,0.5
1751556032,5,0.3,desc,2822.1,2548.9838744187396,0.9032223785190956,safe,0.5
1751556032,5,0.3,max_period,0,2548.9838744187396,,,1.0
1751556032,5,0.3,min_period,2822.1,2548.9838744187396,0.9032223785190956,safe,0.0
1751556032,5,0.4,asc,2944.8,2591.3426482142704,0.8799723744275572,safe,0.5
1751556032,5,0.4,desc,2944.8,2591.3426482142704,0.8799723744275572,safe,0.5
1751556032,5,0.4,max_period,0,2591.3426482142704,,,1.0
1751556032,5,0.4,min_period,2944.8,2591.3426482142704,0.8799723744275572,safe,0.5
1751556032,5,0.5,asc,3067.5,2735.119300607913,0.8916444337760108,safe,0.5
1751556032,5,0.5,desc,3067.5,2735.119300607913,0.8916444337760108,safe,0.5
1751556032,5,0.5,max_period,0,2735.119300607913,,,1.0
1751556032,5,0.5,min_period,3067.5,2735.119300607913,0.8916444337760108,safe,0.5
1751556033,3,0,asc,142.0,141.8713443361318,0.9990939741981114,safe,0.0
1751556033,3,0,desc,142.0,141.8713443361318,0.9990939741981114,safe,0.0
1751556033,3,0,max_period,142.0,141.8713443361318,0.9990939741981114,safe,0.0
1751556033,3,0,min_period,142.0,141.8713443361318,0.9990939741981114,safe,0.0
1751556033,3,0.02,asc,143.42,141.87084467236855,0.9891984707318963,safe,0.0
1751556033,3,0.02,desc,143.42,141.87084467236855,0.9891984707318963,safe,0.0
1751556033,3,0.02,max_period,143.42,141.87084467236855,0.9891984707318963,safe,0.0
1751556033,3,0.02,min_period,143.42,141.87084467236855,0.9891984707318963,safe,0.0
1751556033,3,0.05,asc,145.55,141.90129330293712,0.9749315926000488,safe,0.0
1751556033,3,0.05,desc,145.55,141.90129330293712,0.9749315926000488,safe,0.0
