seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted,finalpercent
1755016037,8,0.2,541.2,507.1530088288264,0.9370898167568852,safe,0.0,False,False,0.16
1755016038,8,0.2,3203.2,3004.976376144219,0.938117000544524,safe,0.0,False,False,0.16
1755016039,8,0.2,3851.400000000001,3743.285639313097,0.9719285556714692,safe,0.0,False,False,0.16
1755016040,8,0.2,2721.4,2592.843235631124,0.9527607979830692,safe,0.0,False,False,0.16
1755016041,8,0.2,3184.7,2975.716266543526,0.934378832085762,safe,0.0,False,False,0.16
1755016042,8,0.2,2673.0,2489.874998714128,0.9314908337875526,safe,0.0,False,False,0.16
1755016043,8,0.2,298.20000000000005,287.8022043991514,0.9651314701514128,safe,0.0,False,False,0.16
1755016044,8,0.2,2694.999999999999,2274.827972843091,0.8440920121866761,safe,0.0,False,False,0.16
1755016045,8,0.2,4047.7,3740.6000017493498,0.9241297531312472,safe,0.0,False,True,0.16
1755016046,8,0.2,5943.8,5939.86717224418,0.9993383310751,safe,0.0,True,False,0.16
1755016047,8,0.2,0.0,2279.39945219306,,,0.1,False,False,0.16
1755016048,8,0.2,2481.6000000000004,2322.9420892197104,0.9360662835346996,safe,0.1,False,False,0.16
1755016049,8,0.2,90.5,82.13202211458542,0.90753615596227,safe,0.1,False,True,0.16
1755016050,8,0.2,561.3,527.0859557492304,0.939044995099288,safe,0.1,False,False,0.16
1755016051,8,0.2,5419.0,5410.534014525008,0.9984377218167574,safe,0.1,,False,0.16
1755016052,8,0.2,2785.2,2597.8369223067784,0.9327290400354656,safe,0.1,False,False,0.16
1755016053,8,0.2,948.2,830.3969045848753,0.8757613421059643,safe,0.1,False,False,0.16
1755016054,8,0.2,3360.2,3289.857808224333,0.9790660699435548,safe,0.1,False,False,0.16
1755016055,8,0.2,2745.6,2589.2742083120747,0.943063158621822,safe,0.1,False,False,0.16
1755016056,8,0.2,4079.4,3965.141817101892,0.9719914244991646,safe,0.1,False,False,0.16
1755016057,8,0.2,3868.7,3785.099669963558,0.9783905885603842,safe,0.1,False,False,0.16
1755016058,8,0.2,4818.599999999999,4517.496469037952,0.9375122377947852,safe,0.1,False,False,0.16
1755016059,8,0.2,836.8,815.7222426041117,0.9748114753873228,safe,0.1,False,False,0.16
1755016060,8,0.2,5479.0,5326.343181421411,0.972137831980546,safe,0.1,,False,0.16
1755016061,8,0.2,642.7,591.235707344199,0.919924859723353,safe,0.1,False,False,0.16
1755016062,8,0.2,807.4,653.0410651596576,0.8088197487734179,safe,0.1,False,False,0.16
1755016063,8,0.2,2705.9999999999995,2535.6717305600687,0.937055332801208,safe,0.1,False,False,0.16
1755016064,8,0.2,3157.0,2955.01272843957,0.9360192361227652,safe,0.1,False,False,0.16
1755016065,8,0.2,853.8000000000001,825.2044973561921,0.9665079612979528,safe,0.1,False,False,0.16
1755016066,8,0.2,0.0,877.4573093032959,,,0.1,False,False,0.16
1755016067,8,0.2,624.8,576.4861139382474,0.9226730376732514,safe,0.2,False,False,0.16
1755016068,8,0.2,0.0,802.319533163165,,,0.2,False,False,0.16
1755016069,8,0.2,2844.6,2653.7024040883107,0.9328912339479404,safe,0.2,False,False,0.16
1755016070,8,0.2,8067.0,8060.105472531344,0.9991453418286036,safe,0.2,,False,0.16
1755016071,8,0.2,881.0,843.9129806010185,0.957903496709442,safe,0.2,False,True,0.16
1755016072,8,0.2,0.0,3269.628939695627,,,0.2,False,False,0.16
1755016073,8,0.2,726.6,682.7406776864968,0.9396375965957844,safe,0.2,False,False,0.16
1755016074,8,0.2,2751.6,2483.9102582435544,0.902714877977742,safe,0.2,False,False,0.16
1755016075,8,0.2,3855.400000000001,3751.931552439128,0.973162720454201,safe,0.2,False,False,0.16
1755016076,8,0.2,3995.0,3838.264470548186,0.96076707648265,safe,0.2,,False,0.16
1755016077,8,0.2,887.4,776.6678459562179,0.8752173157045503,safe,0.2,False,True,0.16
1755016078,8,0.2,3590.0,3486.0590375328907,0.971047085663758,safe,0.2,,False,0.16
1755016079,8,0.2,0.0,456.7610020413412,,,0.2,False,False,0.16
1755016080,8,0.2,5159.2,5138.368822954595,0.9959623241887492,safe,0.2,False,False,0.16
1755016081,8,0.2,4534.9,4394.181091191575,0.9689697879096728,safe,0.2,True,False,0.16
1755016082,8,0.2,3150.4,2924.235815315031,0.9282109622000478,safe,0.2,False,False,0.16
1755016083,8,0.2,3359.4,2998.1323110020257,0.8924606510097117,safe,0.2,False,False,0.16
1755016084,8,0.2,2600.4,2422.8880732980188,0.9317366840863016,safe,0.2,False,False,0.16
1755016085,8,0.2,988.8,870.263257461098,0.8801206082737641,safe,0.2,False,False,0.16
1755016086,8,0.2,0.0,480.328497510026,,,0.2,False,False,0.16
1755016087,8,0.2,2899.6,2708.938794383042,0.9342456871234108,safe,0.2,False,False,0.16
1755016088,8,0.2,0.0,766.0022108793783,,,0.2,False,False,0.16
1755016089,8,0.2,3062.2,2764.2005860579648,0.9026845359734716,safe,0.2,False,False,0.16
1755016090,8,0.2,2510.0,2397.3598887607004,0.9551234616576496,safe,0.2,False,False,0.16
1755016091,8,0.2,2842.4,2654.9697046207903,0.9340591417889076,safe,0.2,False,False,0.16
1755016092,8,0.2,0.0,2597.8664428433985,,,0.2,False,False,0.16
1755016093,8,0.2,3830.0,3772.1589721459295,0.9848979039545508,safe,0.2,,False,0.16
1755016094,8,0.2,3225.2,2936.428945081323,0.910464140233574,safe,0.2,False,False,0.16
1755016095,8,0.2,4435.700000000001,4317.988383932212,0.9734626741962286,safe,0.2,False,False,0.16
1755016096,8,0.2,3615.6,3563.7169504853664,0.985650224163449,safe,0.2,True,False,0.16
1755016097,8,0.2,1306.0,1304.195209238707,0.9986180775181526,safe,0.1,,True,0.16
1755016098,8,0.2,3252.2,2829.3773564065923,0.8699887326752944,safe,0.1,False,False,0.16
1755016099,8,0.2,2593.3,2446.5622053784755,0.943416575551797,safe,0.1,False,False,0.16
1755016100,8,0.2,3082.4000000000005,2861.082302510289,0.9281995531113056,safe,0.1,False,True,0.16
1755016101,8,0.2,2763.2,2575.1446155241324,0.931942897916956,safe,0.1,False,False,0.16
1755016102,8,0.2,1033.9,977.1944394489292,0.9451537280674428,safe,0.1,True,False,0.16
1755016103,8,0.2,5304.2,5229.175185568696,0.9858555834185544,safe,0.1,,False,0.16
1755016104,8,0.2,0.0,1242.9320578675015,,,0.1,False,False,0.16
1755016105,8,0.2,2833.6,2670.3994869869352,0.9424052396198952,safe,0.1,False,False,0.16
1755016106,8,0.2,3104.2000000000003,2840.982993502166,0.9152061701894744,safe,0.1,False,False,0.16
1755016107,8,0.2,3533.2000000000003,3127.78859500824,0.8852565931756594,safe,0.4,False,False,0.16
1755016108,8,0.2,2708.2,2546.874568758176,0.9404307542863068,safe,0.4,False,False,0.16
1755016109,8,0.2,2917.2,2688.0905052749767,0.9214625343737066,safe,0.4,False,False,0.16
1755016110,8,0.2,0.0,1413.73754833973,,,0.4,False,False,0.16
