seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,run_time_our,run_time_G
1755020037,3,80.92146833882634,74.7248222680634,0.9234239541376467,safe,0.149,5.5824999435571954e-05,0.00019611799871199764
1755020038,3,290.1885263282486,278.71882408702174,0.9604749974564714,safe,0.149,2.4861001293174922e-05,0.00012853299995185807
1755020039,3,382.0450219147216,379.60408946762834,0.9936108774959038,safe,0.149,2.211299943155609e-05,3.091300095547922e-05
1755020040,3,176.18659731557494,125.18659731557426,0.7105341678819501,safe,0.149,2.5162000383716077e-05,0.00036898699909215793
1755020041,3,87.926700202093,71.56681439764739,0.8139372253610834,safe,0.149,1.903599695651792e-05,0.00048703399806981906
1755020042,3,190.42376769501038,130.4237676950101,0.6849132819591173,safe,0.149,2.121099896612577e-05,5.2632000006269664e-05
1755020043,3,346.141826754734,246.85295148668223,0.7131555114302758,safe,0.149,4.9370999477105215e-05,0.0015540750027867034
1755020044,3,146.60722521296475,118.23807684619214,0.8064955644200824,safe,0.149,3.459900108282454e-05,9.35869975364767e-05
1755020045,3,131.97516382564868,115.1527610331411,0.8725335714321861,safe,0.149,2.523700095480308e-05,0.0003738430023076944
1755020046,3,1443.9636450115097,1432.6136829243985,0.9921397175570714,safe,0.149,5.057499947724864e-05,0.00726801400014665
1755020047,3,1390.3849585084522,1307.2001284492253,0.9401713679724613,safe,0.149,4.245200034347363e-05,0.003920318999007577
1755020048,3,128.48712722604614,104.74867542587549,0.815246458437756,safe,0.149,2.765400131465867e-05,0.00017748800019035116
1755020049,3,0,1001.5216011272214,,,0.149,3.005899998242967e-05,0.4379909149974992
1755020050,3,22.300874879016177,17.30087487901617,0.7757935494851498,safe,0.149,1.9152001186739653e-05,2.1289000869728625e-05
1755020051,3,153.74524024334966,142.74524024334582,0.9284530696196324,safe,0.149,3.9177997678052634e-05,0.00138773599974229
1755020052,3,268.09868978896316,253.09868978896026,0.9440504539137796,safe,0.149,3.994099824922159e-05,0.0009328730011475272
1755020053,3,1128.7736048299894,1087.9251752997334,0.9638116719283063,safe,0.149,3.983100032201037e-05,0.0007906979990366381
1755020054,3,19.439961156241605,13.390437927462393,0.6888099116989806,safe,0.149,4.148000152781606e-05,7.545199696323834e-05
1755020055,3,0,274.2315705219045,,,0.149,3.0258001061156392e-05,0.00017073900016839616
1755020056,3,235.3526717886192,208.00628591918388,0.8838067753316337,safe,0.149,6.018799831508659e-05,3.690000085043721e-05
1755020057,3,0,13.360999895106922,,,0.149,2.5536999601172283e-05,4.059400089317933e-05
1755020058,3,314.7693961325608,307.1702437040507,0.9758580328269593,safe,0.149,4.0119000914273784e-05,0.0005601749980996829
1755020059,3,155.6105937381193,135.51661130035785,0.8708700869583592,safe,0.149,4.012999852420762e-05,0.00022731100034434348
1755020060,3,231.6019124643501,220.39486350882487,0.9516107236063938,safe,0.149,4.379299934953451e-05,0.0009845249987847637
1755020061,3,255.51474062957442,253.38042534201378,0.9916469974205723,safe,0.149,3.504299820633605e-05,0.017505096999229863
1755020062,3,0,1460.1190990769608,,,0.149,5.883999983780086e-05,0.00019846299983328208
1755020063,3,1197.6400822759704,1174.4311620198594,0.9806211226564785,safe,0.149,3.830299829132855e-05,0.004078777001268463
1755020064,3,85.52708275733201,84.52708275733171,0.9883077971589699,safe,0.149,4.1105999116552994e-05,0.0005670930004271213
1755020065,3,15.795897309214606,13.134946515760241,0.8315416502548363,safe,0.149,3.302899858681485e-05,0.00014494200149783865
1755020066,3,79.20615444933381,75.64140019290717,0.9549939738747584,safe,0.149,3.912299871444702e-05,0.0002936119999503717
1755020067,3,93.15310210786234,89.25571514722128,0.958161490358869,safe,0.149,3.488299989840016e-05,0.0001156939979409799
1755020068,3,0,56.682037537072844,,,0.149,4.857800013269298e-05,0.001440202999219764
1755020069,3,1215.409845133056,1212.7943507733162,0.9978480556413022,safe,0.149,6.173500150907785e-05,0.548382421999122
1755020070,3,1046.6493558171192,1039.1759137178915,0.9928596506005651,safe,0.149,5.736800085287541e-05,0.07883585899980972
1755020071,3,124.26793495438586,119.80142975648793,0.9640574602005142,safe,0.149,4.770599844050594e-05,0.0012635240018425975
1755020072,3,216.37020267939926,174.60529735421952,0.8069747829969741,safe,0.149,4.751699816551991e-05,9.840899656410329e-05
1755020073,3,115.80521838692837,114.78751096755822,0.991211903629681,safe,0.149,4.993499896954745e-05,0.00033583399999770336
1755020074,3,0,15.433064140145293,,,0.149,4.5586999476654455e-05,8.3202998212073e-05
1755020075,3,0,133.62962561567912,,,0.149,3.591700078686699e-05,0.011797883002145682
1755020076,3,0,72.4669247249077,,,0.149,3.561600169632584e-05,7.477199687855318e-05
1755020077,3,437.9662805247425,334.7002015977841,0.7642145445461423,safe,0.149,4.4456999603426084e-05,0.00010241999916615896
1755020078,3,234.71846058969768,184.71846058969768,0.7869788346669371,safe,0.149,4.7753997932886705e-05,4.9408001359552145e-05
1755020079,3,1245.424074285983,1161.6934158732788,0.9327693593359291,safe,0.149,4.4773001718567684e-05,0.00024231499992311
1755020080,3,0,33.903120735153436,,,0.149,3.826699685305357e-05,3.8733000110369176e-05
