seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,run_time_our,run_time_G
1755021037,3,263.1344171787855,259.4107327201898,0.9858487365563219,safe,0.127,4.958900171914138e-05,0.0015771809994475916
1755021038,3,1339.3576710447678,1317.0261921009192,0.9833267248722076,safe,0.127,2.4450000637443736e-05,0.0009578070021234453
1755021039,3,1477.011056210502,1293.2597613040775,0.8755924716109665,safe,0.127,2.749199848040007e-05,0.00046676599959027953
1755021040,3,94.93691541915138,84.93691541915138,0.8946668958449989,safe,0.127,2.4754997866693884e-05,4.645000080927275e-05
1755021041,3,1478.536774563647,1344.9143894979145,0.909625254261824,safe,0.127,5.51349985471461e-05,0.0010440650003147312
1755021042,3,177.218355451996,122.21835545199514,0.6896484009248186,safe,0.127,2.0280000171624124e-05,8.4530001913663e-05
1755021043,3,204.95438914552955,166.44503884022095,0.8121077061786429,safe,0.127,1.689300188445486e-05,4.880800042883493e-05
1755021044,3,88.85207055573622,87.85207055573612,0.9887453382487827,safe,0.127,2.346800101804547e-05,0.00021348800146370195
1755021045,3,326.3261581607842,306.9715292481277,0.9406893121233626,safe,0.127,3.1056999432621524e-05,0.0004189710016362369
1755021046,3,0,7.258753006669414,,,0.127,2.2534000891027972e-05,2.909199974965304e-05
1755021047,3,400.3551359803005,347.9463636853461,0.8690942925794434,safe,0.127,1.7899998056236655e-05,2.8392001695465297e-05
1755021048,3,257.74235117374883,247.6318443936679,0.9607728154335596,safe,0.127,3.0300001526484266e-05,0.0012195969975437038
1755021049,3,1303.1743625501942,1243.8908467679107,0.9545083777843273,safe,0.127,3.150400152662769e-05,0.000969070999417454
1755021050,3,0,6.527474890571437,,,0.127,6.076399949961342e-05,6.161400233395398e-05
1755021051,3,1446.5564500317969,1437.0364402125676,0.9934188466554347,safe,0.127,4.376300057629123e-05,0.010103583001182415
1755021052,3,0,3.7054687203438528,,,0.127,2.034399949479848e-05,1.9377999706193805e-05
1755021053,3,1539.7527607982315,1385.3247243251335,0.8997059525367955,safe,0.127,4.2342999222455546e-05,0.0012322860020503867
1755021054,3,141.07884119342515,131.34544449858078,0.9310073954924292,safe,0.127,4.1426003008382395e-05,0.0012242589982633945
1755021055,3,0,119.49191786356934,,,0.127,3.5381999623496085e-05,0.0001501970000390429
1755021056,3,1308.330573859642,1122.775362243146,0.858174061415458,safe,0.127,5.1611001254059374e-05,0.006254050997085869
1755021057,3,37.74655485669369,28.62182185381323,0.7582631570610119,safe,0.127,3.053199907299131e-05,0.00021749599909526296
1755021058,3,1316.9381111482294,1094.530739205134,0.8311178254616841,safe,0.127,3.414000093471259e-05,0.00022576899937121198
1755021059,3,96.60361054893103,94.60361054893086,0.9792968400597497,safe,0.127,2.109999695676379e-05,0.00011250099851167761
1755021060,3,284.8094159923264,235.71555786842157,0.8276255791865126,safe,0.127,4.787700163433328e-05,0.0015219829983834643
1755021061,3,138.8886468660836,118.8886468660836,0.8559997490703182,safe,0.127,2.3467997380066663e-05,4.1962000977946445e-05
1755021062,3,162.8338111207157,139.54502773661767,0.8569782084948374,safe,0.127,2.594599936855957e-05,0.00012310199963394552
1755021063,3,89.18588086034478,76.86906069220865,0.8618971966266397,safe,0.127,4.996899951947853e-05,0.0004350599992903881
1755021064,3,332.8820471751436,315.5495590746592,0.9479320430537816,safe,0.127,3.336000008857809e-05,0.001702462999674026
1755021065,3,200.28876480605282,186.54994703989158,0.9314049503502353,safe,0.127,3.197800106136128e-05,0.00033775900010368787
1755021066,3,407.18704144111484,403.0482034051264,0.989835535970545,safe,0.127,2.6201996661257e-05,0.00015400499978568405
1755021067,3,1460.7671103694352,1257.3548966217134,0.8607497305328309,safe,0.127,3.403300070203841e-05,0.0008284039977297653
1755021068,3,275.544112435616,272.87224819355697,0.9903033157978168,safe,0.127,4.007600000477396e-05,0.001461363000998972
