num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,false_percentage,ratios
3,0.05,2755.242192897422,2645.4604389536303,0.9601553162089375,0.0,1.5
3,0.05,6144.823888539468,5787.8887286428935,0.9419128739291807,0.0,1.5
3,0.05,3126.861451326381,3011.1758402403243,0.9630026424621455,0.0,1.5
3,0.05,1513.267487813343,1448.0811497799036,0.9569234530191136,0.0,1.5
3,0.1,4458.349339451699,4215.016009528621,0.9454207574606516,0.0,1.5
3,0.1,6449.10128812674,6239.950264361197,0.9675689659037291,0.0,1.5
3,0.1,4963.232019173366,4603.596042704916,0.9275399628550212,0.0,1.5
3,0.1,7137.9927741381725,6807.455024525985,0.9536931795714663,0.0,1.5
3,0.1,5417.727698705001,5093.314743012072,0.9401201068539355,0.0,1.5
3,0.1,6736.611856715514,6148.466182481516,0.9126941425833085,0.0,1.5
3,0.1,2822.4432219924806,2722.1665121279048,0.9644716644490066,0.0,1.5
3,0.1,6294.697641918479,5820.313550382981,0.9246375094529692,0.0,1.5
3,0.1,3203.126364773366,3051.272997242169,0.9525921396042266,0.0,1.5
3,0.1,1550.1764509307418,1435.7375189742556,0.9261768349739955,0.0,1.5
3,0.2,4670.6516889494,4322.734879051512,0.9255100073676984,0.0,1.5
3,0.2,6756.201349466108,6263.22738381707,0.927033855246485,0.0,1.5
3,0.2,5199.576401038765,4831.285257564775,0.9291690101138983,0.0,1.5
3,0.2,7477.8971919542755,6908.19367254672,0.9238150104523343,0.0,1.5
3,0.2,5675.714731976668,5152.010264310024,0.90772889540834,0.0,1.5
3,0.2,7057.402897511489,6296.3696915007495,0.8921652600733497,0.0,1.5
3,0.2,2956.845280182599,2716.435391828887,0.9186937882867969,0.0,1.5
3,0.2,6594.445148676501,5942.187939761166,0.901089903060875,0.0,1.5
3,0.2,3355.6561916673354,2981.5864303028716,0.888525599763962,0.0,1.5
3,0.2,1623.994377165539,1456.2180711707729,0.8966891090549237,0.0,1.5
3,0.3,0,4327.469117807805,,0.8,1.5
3,0.3,0,6425.094401486397,,0.8,1.5
3,0.3,0,4868.2533712467,,0.8,1.5
3,0.3,0,7025.989700677917,,0.8,1.5
3,0.3,0,5304.798809906669,,0.8,1.5
3,0.3,0,6340.107548055519,,0.8,1.5
3,0.3,3091.2473383727174,2796.7136971208174,0.9047201310630332,0.8,1.5
3,0.3,0,5997.88336042736,,0.8,1.5
3,0.3,0,3125.151198966026,,0.8,1.5
3,0.3,1697.812303400336,1599.7425506258364,0.9422375768051109,0.8,1.5
3,0.4,0,4487.389145225752,,1.0,1.5
3,0.4,0,6496.013743363253,,1.0,1.5
3,0.4,0,4896.858606279827,,1.0,1.5
3,0.4,0,7265.390210836991,,1.0,1.5
3,0.4,0,5552.0496990007505,,1.0,1.5
3,0.4,0,6656.4403269688955,,1.0,1.5
3,0.4,0,3023.3052128338504,,1.0,1.5
3,0.4,0,6421.7187808114895,,1.0,1.5
3,0.4,0,3356.298789368811,,1.0,1.5
3,0.4,0,1542.2687358383878,,1.0,1.5
3,0.5,0,4819.463675685545,,1.0,1.5
3,0.5,0,6605.094869096666,,1.0,1.5
3,0.5,0,5144.262659964865,,1.0,1.5
3,0.5,0,7054.430581772354,,1.0,1.5
3,0.5,0,5420.436997856372,,1.0,1.5
3,0.5,0,7051.445458358638,,1.0,1.5
3,0.5,0,2879.890695914907,,1.0,1.5
3,0.5,0,6473.182109262088,,1.0,1.5
3,0.5,0,3418.8290993243677,,1.0,1.5
3,0.5,0,1567.6619907319596,,1.0,1.5
5,0,16441.89996618919,13401.082258279088,0.8150567930614356,0.0,1.5
5,0,16282.609529586636,11956.359606691305,0.7343024215477112,0.0,1.5
5,0,7086.345711943295,4895.267274188608,0.6908027738384463,0.0,1.5
5,0,13340.24666253196,10689.65062399754,0.8013083186850655,0.0,1.5
5,0,17079.23283898736,14227.130817313147,0.8330076035286773,0.0,1.5
5,0,18510.500608597875,15729.722611282905,0.8497729447671806,0.0,1.5
5,0,18564.632114903063,14859.335929364717,0.800411009353433,0.0,1.5
5,0,10848.955904974544,7784.512325674499,0.7175356222164279,0.0,1.5
5,0,15518.73562804143,13340.75191380786,0.8596545642353697,0.0,1.5
5,0,5735.765503907415,4610.717366242908,0.8038538819451243,0.0,1.5
5,0.02,16606.318965851082,14810.330413363845,0.8918490873154686,0.0,1.5
5,0.02,16445.435624882502,15263.568314782706,0.928134022286914,0.0,1.5
5,0.02,7157.209169062728,6364.679378855834,0.8892683207258173,0.0,1.5
5,0.02,13473.649129157278,12056.452512179816,0.894817164719644,0.0,1.5
5,0.02,17250.025167377233,16218.703981808525,0.9402133518321403,0.0,1.5
5,0.02,18695.605614683853,17641.041517650632,0.9435929427070847,0.0,1.5
5,0.02,18750.278436052096,17603.41017682173,0.9388346011424968,0.0,1.5
5,0.02,10957.44546402429,10046.73284821949,0.9168864112721464,0.0,1.5
5,0.02,15673.922984321844,14893.136415223273,0.9501856319008606,0.0,1.5
5,0.02,5793.12315894649,5534.604174738386,0.9553748509888202,0.0,1.5
5,0.05,16852.947465343917,14857.358465263373,0.8815881314420378,0.0,1.5
5,0.05,16689.674767826302,15238.079076478707,0.913024327223804,0.0,1.5
5,0.05,7263.504354741878,6423.324815048735,0.8843286244958821,0.0,1.5
5,0.05,13673.752829095258,12835.943822075054,0.9387286710903902,0.0,1.5
5,0.05,17506.213659962043,16296.611005322,0.930904381830636,0.0,1.5
5,0.05,18973.263123812823,17771.23446149602,0.9366461818152846,0.0,1.5
5,0.05,19028.747917775643,17677.664778470607,0.9289977908613248,0.0,1.5
5,0.05,11120.179802598906,10029.618966783968,0.9019295681208264,0.0,1.5
5,0.05,15906.704018742465,14924.697466406325,0.9382646115009705,0.0,1.5
5,0.05,5879.159641505101,5629.348491635832,0.9575090378383881,0.0,1.5
5,0.1,17263.99496449865,15884.112708561312,0.9200716717784673,0.0,1.5
5,0.1,17096.74000606597,15481.639018221946,0.9055316401096944,0.0,1.5
5,0.1,7440.66299754046,7105.149735512158,0.9549081496985944,0.0,1.5
5,0.1,14007.258995658558,12555.789768384418,0.8963773549326095,0.0,1.5
5,0.1,17933.194480936727,16285.521461731136,0.9081216109624477,0.0,1.5
5,0.1,19436.025639027772,17927.541753952293,0.9223872249866544,0.0,1.5
5,0.1,19492.863720648216,17925.102436239547,0.919572551941253,0.0,1.5
5,0.1,11391.40370022327,10089.998807249558,0.8857555287108115,0.0,1.5
5,0.1,16294.672409443501,15131.583523948337,0.9286215238778841,0.0,1.5
5,0.1,6022.5537791027855,5628.281987649883,0.9345341185958428,0.0,1.5
5,0.2,0,16949.3673724728,,0.3,1.5
5,0.2,17910.8704825453,15439.882122725727,0.8620397393734923,0.3,1.5
5,0.2,7794.980283137625,7155.7623703541985,0.9179962117202266,0.3,1.5
5,0.2,14674.271328785157,13022.045139834105,0.8874065940357779,0.3,1.5
5,0.2,18787.156122886096,16344.484124880699,0.8699818119342827,0.3,1.5
5,0.2,20361.550669457665,17517.83197685269,0.8603387954695142,0.3,1.5
5,0.2,20421.09532639337,17905.476556738788,0.8768127404800243,0.3,1.5
5,0.2,11933.851495472,11023.11475338288,0.923684592318358,0.3,1.5
5,0.2,0,14970.306962387784,,0.3,1.5
5,0.2,0,5748.647702079375,,0.3,1.5
5,0.3,0,16208.540432577684,,1.0,1.5
5,0.3,0,15788.352435622552,,1.0,1.5
5,0.3,0,7049.324679661307,,1.0,1.5
5,0.3,0,13876.509081764378,,1.0,1.5
5,0.3,0,16409.191142841264,,1.0,1.5
5,0.3,0,18390.072032723885,,1.0,1.5
5,0.3,0,18561.088981389905,,1.0,1.5
5,0.3,0,10446.976531576034,,1.0,1.5
5,0.3,0,15132.540079148095,,1.0,1.5
5,0.3,0,5680.97698752601,,1.0,1.5
5,0.4,0,16678.59394667539,,1.0,1.5
5,0.4,0,16618.939409739756,,1.0,1.5
5,0.4,0,7099.007871145762,,1.0,1.5
5,0.4,0,13289.350364537526,,1.0,1.5
5,0.4,0,17039.158309072627,,1.0,1.5
5,0.4,0,18260.58741259629,,1.0,1.5
5,0.4,0,18959.634844417356,,1.0,1.5
5,0.4,0,10591.300598094105,,1.0,1.5
5,0.4,0,15634.250868887511,,1.0,1.5
5,0.4,0,5528.805252466453,,1.0,1.5
5,0.5,0,17303.82748322685,,1.0,1.5
5,0.5,0,16456.9499906705,,1.0,1.5
5,0.5,0,7214.676138213287,,1.0,1.5
5,0.5,0,14025.27487966019,,1.0,1.5
5,0.5,0,16958.193906017586,,1.0,1.5
5,0.5,0,18724.764521818597,,1.0,1.5
5,0.5,0,19750.849232490662,,1.0,1.5
5,0.5,0,12008.357696463896,,1.0,1.5
5,0.5,0,16055.234505229413,,1.0,1.5
5,0.5,0,5991.092664077034,,1.0,1.5
3,0,8028.430195331125,6654.4888059343775,0.8288654997342129,0.0,2.0
3,0,4794.114712165642,2842.607817030326,0.5929369628592464,0.0,2.0
3,0,6155.491163693894,5277.669282400479,0.8573920654015468,0.0,2.0
3,0,8510.909825473278,7846.495671863571,0.9219338276125185,0.0,2.0
3,0,10428.959229903929,9122.692518348507,0.8747462059483518,0.0,2.0
3,0,4149.522606256431,3060.1854568356807,0.7374789216045468,0.0,2.0
3,0,6998.278451723656,6068.77512899318,0.8671811461715214,0.0,2.0
3,0,10990.79742372001,9909.885793804542,0.9016530295078793,0.0,2.0
3,0,12055.43422076694,8531.928811450047,0.7077247202554322,0.0,2.0
3,0,4567.850985003164,3859.3020824325617,0.8448835338769022,0.0,2.0
3,0.02,8108.714497284437,7271.474479955425,0.896748119864203,0.0,2.0
3,0.02,4842.0558592872985,4092.182489930259,0.8451332675316527,0.0,2.0
3,0.02,6217.046075330833,6086.173109262249,0.9789493330943957,0.0,2.0
3,0.02,8596.01892372801,7894.361214189505,0.9183741083210408,0.0,2.0
3,0.02,10533.248822202968,9180.285547856656,0.8715530889677258,0.0,2.0
3,0.02,4191.017832318996,3895.075616908432,0.9293865530400734,0.0,2.0
3,0.02,7068.261236240893,6106.758401089747,0.8639689729885393,0.0,2.0
3,0.02,11100.705397957212,9968.181595915856,0.8979773121220056,0.0,2.0
3,0.02,12175.988562974606,10317.985138077745,0.8474043060005184,0.0,2.0
3,0.02,4613.5294948531955,4443.212681326615,0.9630831852887071,0.0,2.0
3,0.05,8229.140950214405,7334.2345513564,0.8912515408021187,0.0,2.0
3,0.05,4913.967579969784,4126.032278572631,0.8396539479403733,0.0,2.0
3,0.05,6309.378442786242,6120.142188230765,0.9700071478876278,0.0,2.0
3,0.05,8723.68257111011,7960.165790619589,0.9124776980057675,0.0,2.0
3,0.05,10689.683210651525,9261.129325695314,0.8663614387063635,0.0,2.0
3,0.05,4253.2606714128415,3929.5837756035194,0.9238991162745256,0.0,2.0
3,0.05,7173.235413016748,6160.6829674729715,0.8588429924234229,0.0,2.0
3,0.05,11265.56735931301,10054.35573624049,0.8924855194202681,0.0,2.0
3,0.05,12356.820076286112,10422.527460683623,0.8434635607170021,0.0,2.0
3,0.05,4682.047259628243,4484.066176712429,0.9577148473867533,0.0,2.0
3,0.1,8429.85170509768,7439.761532304132,0.8825495148159221,0.0,2.0
3,0.1,5033.820447773925,4759.396062962896,0.9454838749895449,0.0,2.0
3,0.1,6463.26572187859,6161.879389676843,0.95336934219159,0.0,2.0
3,0.1,8936.455316746942,8070.489143042074,0.903097353143808,0.0,2.0
3,0.1,10950.407191399125,9394.745409803763,0.857935713768047,0.0,2.0
3,0.1,4356.998736569252,3974.2478482340425,0.9121526281101031,0.0,2.0
3,0.1,7348.192374309839,6260.551163602314,0.851985201896721,0.0,2.0
3,0.1,11540.337294906012,10210.879849922581,0.8847990824696031,0.0,2.0
3,0.1,12658.205931805289,12314.729432997314,0.9728653096135094,0.0,2.0
3,0.1,4796.243534253322,4499.137978846435,0.9380545309500968,0.0,2.0
3,0.2,8831.273214864239,7647.954656721453,0.8660081588064675,0.0,2.0
3,0.2,5273.526183382207,4928.2002262997985,0.9345170678832334,0.0,2.0
3,0.2,6771.040280063284,6296.291946354525,0.9298854660329503,0.0,2.0
3,0.2,9362.000808020606,8282.882205402164,0.8847341903993492,0.0,2.0
3,0.2,11471.85515289432,9682.192990167307,0.8439954010162439,0.0,2.0
3,0.2,4564.474866882075,4095.9752054674186,0.8973595703606796,0.0,2.0
3,0.2,7698.106296896022,6465.040627547604,0.8398222079830716,0.0,2.0
3,0.2,12089.877166092014,10499.677785157788,0.8684685246104739,0.0,2.0
3,0.2,13260.977642843634,12432.696841613933,0.9375399896193409,0.0,2.0
3,0.2,5024.63608350348,4523.460047882425,0.9002562519370348,0.0,2.0
3,0.3,9232.694724630794,7907.300898612415,0.8564456135994056,0.0,2.0
3,0.3,5513.231918990489,5083.524500972144,0.9220588895347925,0.0,2.0
3,0.3,7078.814838247979,6425.820362633817,0.9077537002259294,0.0,2.0
3,0.3,9787.54629929427,8509.308122734581,0.8694015703760343,0.0,2.0
3,0.3,11993.303114389517,9961.697570308177,0.8306050030834435,0.0,2.0
3,0.3,4771.9509971948955,4186.005912256891,0.8772105821534124,0.0,2.0
3,0.3,8048.020219482204,6611.184896940081,0.821467232517146,0.0,2.0
3,0.3,12639.417037278012,10779.348998043963,0.8528359311392238,0.0,2.0
3,0.3,13863.74935388198,12540.561915526545,0.904557749525028,0.0,2.0
3,0.3,5253.028632753639,4766.9050918832745,0.9074584254425551,0.0,2.0
3,0.4,0,8441.778832543387,,1.0,2.0
3,0.4,0,5002.904324588086,,1.0,2.0
3,0.4,0,6439.154349552045,,1.0,2.0
3,0.4,0,8616.43468246272,,1.0,2.0
3,0.4,0,11356.206813482895,,1.0,2.0
3,0.4,0,4208.042816627241,,1.0,2.0
3,0.4,0,6855.704352255,,1.0,2.0
3,0.4,0,11111.50307395948,,1.0,2.0
3,0.4,0,12884.031615926788,,1.0,2.0
3,0.4,0,4896.059182040981,,1.0,2.0
3,0.5,0,8647.71900233096,,1.0,2.0
3,0.5,0,5443.634341004057,,1.0,2.0
3,0.5,0,6646.194959743173,,1.0,2.0
3,0.5,0,8948.434345292835,,1.0,2.0
3,0.5,0,11264.46911229584,,1.0,2.0
3,0.5,0,4270.410966901321,,1.0,2.0
3,0.5,0,7288.783946607094,,1.0,2.0
3,0.5,0,11457.874627099518,,1.0,2.0
3,0.5,0,13466.038914953422,,1.0,2.0
3,0.5,0,4978.217784392498,,1.0,2.0
5,0,17364.61528821604,10497.773011058789,0.6045497027614991,0.0,2.0
5,0,22522.193894242988,17208.99187426373,0.7640903881332186,0.0,2.0
5,0,55381.47130409902,46206.38184025818,0.8343292576417747,0.0,2.0
5,0,31843.41374837587,24771.11817667972,0.7779039763895645,0.0,2.0
5,0,35737.189660654476,26586.483757076297,0.7439444458148644,0.0,2.0
5,0,21463.57827171014,17428.56307400547,0.8120064070107554,0.0,2.0
5,0,28961.710310763814,21269.61610170733,0.7344046975638152,0.0,2.0
5,0,57203.13753480204,49586.178808078635,0.8668436897873077,0.0,2.0
5,0,49934.888388806125,33794.26146751025,0.6767665365421321,0.0,2.0
5,0,15106.79414361481,10165.769854990045,0.672927012730018,0.0,2.0
5,0.02,17538.2614410982,14883.831789485097,0.8486492141465711,0.0,2.0
5,0.02,22747.41583318542,20907.44655568304,0.9191130416309482,0.0,2.0
5,0.02,55935.28601714001,46466.82643964415,0.8307247490502779,0.0,2.0
5,0.02,32161.84788585963,26986.02161401105,0.8390693752977981,0.0,2.0
5,0.02,36094.561557261026,28486.94704179678,0.789231003584975,0.0,2.0
5,0.02,21678.21405442724,18797.71087866979,0.8671245164142487,0.0,2.0
5,0.02,29251.32741387145,25907.2466720773,0.8856776414116395,0.0,2.0
5,0.02,57775.16891015005,53555.19435731388,0.926958680823609,0.0,2.0
5,0.02,50434.23727269418,42087.35662608478,0.834499714916309,0.0,2.0
5,0.02,15257.862085050961,13451.932589834214,0.8816394141492389,0.0,2.0
5,0.05,17798.73067042144,14991.383535312203,0.842272621172105,0.0,2.0
5,0.05,23085.248741599065,21033.98190435282,0.9111438278094048,0.0,2.0
5,0.05,56766.008086701506,46889.85558181626,0.8260199574047744,0.0,2.0
5,0.05,32639.49909208527,27225.763657694006,0.8341354620940234,0.0,2.0
5,0.05,36630.61940217084,31016.89313738782,0.8467477111661852,0.0,2.0
