seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,inserted
1754657730,3,0,74.06657921942247,74.06657921942247,1.0,safe,0.02,False
1754657731,3,0,340.0,281.3315327342137,0.8274456845123932,safe,0.02,False
1754657732,3,0,302.0,268.43288269198405,0.8888506049403445,safe,0.02,False
1754657733,3,0,46.0,45.28121134520656,0.9843741596784035,safe,0.02,False
1754657734,3,0,18.0,16.02175260115217,0.8900973667306761,safe,0.02,False
1754657735,3,0,2014.0,1083.277342871928,0.5378735565401828,safe,0.02,False
1754657736,3,0,2102.0,1235.981462860309,0.5880025988869215,safe,0.02,False
1754657737,3,0,3583.8425106433724,3583.8425106433724,1.0,safe,0.02,False
1754657738,3,0,320.0,309.464393009363,0.9670762281542593,safe,0.02,False
1754657739,3,0,150.0,147.32041795587813,0.9821361197058542,safe,0.02,False
1754657740,3,0,233.01380318352258,232.02962978780613,0.9957763300616946,safe,0.02,False
1754657741,3,0,403.0183907153971,214.36560701938853,0.5319003101542552,safe,0.02,False
1754657742,3,0,837.7275779631889,837.7275779631889,1.0,safe,0.02,False
1754657743,3,0,540.0,511.8613605844843,0.9478914084897858,safe,0.02,False
1754657744,3,0,2300.0,1544.953236359761,0.6717187984172873,safe,0.02,False
1754657745,3,0,160.0,153.76830800103093,0.9610519250064433,safe,0.02,False
1754657746,3,0,2440.0,2370.237467308425,0.9714087980772234,safe,0.02,False
1754657747,3,0,160.0,147.59079413899073,0.9224424633686921,safe,0.02,False
1754657748,3,0,34.0,30.246495359721827,0.8896028046977008,safe,0.02,False
1754657749,3,0,302.0,301.24025547315057,0.997484289646194,safe,0.02,False
1754657750,3,0,37.098471127299746,36.7841683588963,0.9915278781347904,safe,0.02,False
1754657751,3,0,206.0,130.89000672278996,0.6353883821494658,safe,0.02,False
1754657752,3,0,2163.4633318215747,1592.430704319344,0.7360562487456455,safe,0.02,False
1754657753,3,0,424.0,257.24412291097883,0.6067078370541954,safe,0.02,False
1754657754,3,0,2012.0,1348.026182193548,0.6699931323029563,safe,0.02,False
1754657755,3,0,700.0,542.9781768146024,0.7756831097351463,safe,0.02,False
1754657756,3,0,130.0,122.04409625156954,0.9388007403966888,safe,0.02,False
1754657757,3,0,502.0,452.8646988300588,0.9021209140041012,safe,0.02,False
1754657758,3,0,144.0,126.91695312219045,0.8813677300152114,safe,0.02,False
1754657759,3,0,34.0,29.861066820761724,0.8782666711988742,safe,0.02,False
1754657760,3,0,424.0,308.71175525102876,0.7280937623845019,safe,0.02,False
1754657761,3,0,198.29406001389012,198.29406001389012,1.0,safe,0.02,False
1754657762,3,0,2050.0,1810.9261008797303,0.8833785857949904,safe,0.02,False
1754657763,3,0,340.0,293.7776650587755,0.864051956055222,safe,0.02,False
1754657764,3,0,2040.0,2034.1190035126292,0.9971171585846221,safe,0.02,False
1754657765,3,0,25.803996236182776,25.803996236182776,1.0,safe,0.02,False
1754657766,3,0,224.0,162.25483988439473,0.7243519637696193,safe,0.02,False
1754657767,3,0,347.5646851151005,347.5646851151005,1.0,safe,0.02,False
1754657768,3,0,442.0,431.47132060433387,0.9761794583808459,safe,0.02,False
1754657769,3,0,2110.0,2099.850535415369,0.9951898272110754,safe,0.02,False
1754657770,3,0,106.85576685170737,91.57925956253017,0.8570361924370663,safe,0.02,False
1754657771,3,0,460.0,456.35913296099176,0.9920850716543299,safe,0.02,False
1754657772,3,0,0,39.28388484749181,,,0.02,False
1754657773,3,0,520.0,343.12508801248384,0.6598559384855458,safe,0.02,False
1754657774,3,0,208.79603861432292,203.84198566386527,0.9762732426183214,safe,0.02,False
1754657775,3,0,150.0,140.10558668202034,0.9340372445468023,safe,0.02,False
1754657776,3,0,2402.0,1450.6377933968292,0.6039291396323185,safe,0.02,False
1754657777,3,0,502.0,387.5365950432127,0.7719852490900652,safe,0.02,False
1754657778,3,0,779.8778834147867,602.4363455639705,0.7724752276935106,safe,0.02,False
1754657779,3,0,718.2711148209039,718.0923368020747,0.9997510995289379,safe,0.02,False
1754657730,3,0.02,74.46657921942247,74.44224404809802,0.9996732068052603,safe,0.04,False
1754657731,3,0.02,343.4,333.06118412085016,0.9698927901014857,safe,0.04,False
1754657732,3,0.02,305.02,269.2460619589874,0.882716090613689,safe,0.04,False
1754657733,3,0.02,46.46,45.29260337078949,0.9748730815925418,safe,0.04,False
1754657734,3,0.02,18.180000000000003,16.04847374409951,0.8827543313586088,safe,0.04,False
1754657735,3,0.02,2034.14,2014.3192054664216,0.9902559339408407,safe,0.04,False
1754657736,3,0.02,2123.02,2101.047636636703,0.9896504209271241,safe,0.04,False
1754657737,3,0.02,3603.8425106433724,3603.112272209022,0.9997973722680185,safe,0.04,False
1754657738,3,0.02,323.20000000000005,310.3529441285582,0.960250445942321,safe,0.04,False
1754657739,3,0.02,151.5,147.6742714341417,0.9747476662319584,safe,0.04,False
1754657740,3,0.02,234.41380318352256,232.35268917484245,0.9912073692731035,safe,0.04,False
1754657741,3,0.02,0,403.8167139320659,,,0.04,False
1754657742,3,0.02,841.7275779631889,841.6471930786065,0.9999045001177497,safe,0.04,False
1754657743,3,0.02,545.4,515.6935756872263,0.9455327753707853,safe,0.04,False
1754657744,3,0.02,2323.0,2245.775659167999,0.9667566333052083,safe,0.04,False
1754657745,3,0.02,161.59999999999997,154.07363030641682,0.9534259301139657,safe,0.04,False
1754657746,3,0.02,2464.3999999999996,2372.878370531311,0.9628625103600515,safe,0.04,False
1754657747,3,0.02,161.6,147.933265335937,0.915428622128323,safe,0.04,False
1754657748,3,0.02,34.339999999999996,30.339260469335613,0.8834962279946307,safe,0.04,False
1754657749,3,0.02,305.02,302.17794830380626,0.9906824087069906,safe,0.04,False
1754657750,3,0.02,37.318471127299745,36.969033318927075,0.9906363310763542,safe,0.04,False
1754657751,3,0.02,208.06,206.1948375226996,0.9910354586306815,safe,0.04,False
1754657752,3,0.02,2184.4633318215747,2160.3659556288367,0.9889687431042188,safe,0.04,False
1754657753,3,0.02,428.24,422.99642130668286,0.9877555139797377,safe,0.04,False
1754657754,3,0.02,2032.12,2006.4110942352897,0.9873487265689477,safe,0.04,False
1754657755,3,0.02,707.0,644.6851623255761,0.91186020130916,safe,0.04,False
1754657756,3,0.02,131.3,122.97246341340747,0.9365762636207727,safe,0.04,False
1754657757,3,0.02,507.02,486.29000017228026,0.9591140392337192,safe,0.04,False
1754657758,3,0.02,145.44,137.83375233472532,0.9477018174829849,safe,0.04,False
1754657759,3,0.02,34.34,30.046814334039425,0.8749800330238621,safe,0.04,False
1754657760,3,0.02,428.23999999999995,420.68364894121623,0.9823548686279102,safe,0.04,False
1754657761,3,0.02,199.29406001389015,199.2471657299011,0.9997646980347242,safe,0.04,False
1754657762,3,0.02,2070.5,2041.0263220994802,0.9857649466792949,safe,0.04,False
1754657763,3,0.02,343.40000000000003,294.09024523874905,0.8564072371541905,safe,0.04,False
1754657764,3,0.02,2060.4,2034.227014390931,0.9872971337560332,safe,0.04,False
1754657765,3,0.02,25.903996236182778,25.89574267719695,0.9996813789304717,safe,0.04,False
1754657766,3,0.02,226.24,224.03362461781126,0.9902476335652902,safe,0.04,False
1754657767,3,0.02,349.5646851151005,349.35734169544594,0.9994068524983115,safe,0.04,False
1754657768,3,0.02,446.42,435.2808124985454,0.9750477409133672,safe,0.04,False
1754657769,3,0.02,2131.1000000000004,2099.908051592589,0.9853634515473645,safe,0.04,False
1754657770,3,0.02,107.89576685170738,106.53231184858153,0.9873632206071644,safe,0.04,False
1754657771,3,0.02,464.6,456.6868427772206,0.9829678062359462,safe,0.04,False
1754657772,3,0.02,0,39.476217368330936,,,0.04,False
1754657773,3,0.02,525.1999999999999,503.9937145738989,0.9596224572998838,safe,0.04,False
1754657774,3,0.02,210.1960386143229,204.19035737351078,0.9714281901771155,safe,0.04,False
1754657775,3,0.02,151.49999999999997,145.09688183915114,0.9577351936577635,safe,0.04,False
