seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted,finalpercent
1755016040,8,0.3,600.7,546.5033017624219,0.909777429269888,safe,0.0,False,False,0.25
1755016039,8,0.3,4171.0,4000.62149688448,0.9591516415450684,safe,0.0,False,False,0.25
1755016040,8,0.2,574.4000000000001,542.0075788222275,0.9436065090916216,safe,0.0,False,False,0.0
1755016039,8,0.2,3851.400000000001,3743.285639313097,0.9719285556714692,safe,0.0,False,False,0.0
1755016040,8,0.1,559.5999999999999,521.7416413169219,0.9323474648265224,safe,0.0,False,False,0.0
1755016040,8,0.05,545.2,520.8389967011212,0.9553173086961138,safe,0.0,False,False,0.0
1755016039,8,0.05,3676.35,3601.948719610009,0.9797621879336867,safe,0.0,False,False,0.0
1755016040,8,0.02,540.96,520.1509733827452,0.961533151032877,safe,0.0,False,False,0.0
1755016039,8,0.02,3641.34,3550.7142692675407,0.9751119832994284,safe,0.0,False,False,0.0
1755016040,8,0.0,536.0,310.0,0.5783582089552238,safe,0.0,False,False,0.0
1755016039,8,0.0,3618.0,3150.0,0.8706467661691543,safe,0.0,False,False,0.0
1755016039,8,0.1,3734.7,3652.0675033305815,0.9778743950867758,safe,0.0,False,False,0.0
1755016040,8,0.4,627.4000000000001,575.0499243297813,0.916560287423942,safe,0.0,False,False,0.25
1755016040,8,0.5,0.0,579.0131030512225,,,1.0,False,False,0.75
1755016037,8,0.0,1013.0,925.0,0.9131293188548864,safe,0.0,False,False,0.0
1755016038,8,0.0,2912.0,2094.0,0.7190934065934066,safe,0.0,False,False,0.0
1755016037,8,0.02,1019.56,926.0084418855658,0.908243204799684,safe,0.0,False,False,0.0
1755016038,8,0.02,2941.1200000000003,2807.9979732434062,0.9547376418654818,safe,0.0,False,False,0.0
1755016037,8,0.05,1029.4,926.0166822181054,0.8995693435186568,safe,0.0,False,False,0.0
1755016038,8,0.05,2984.8,2809.9918158454675,0.941433870224292,safe,0.0,False,False,0.0
1755016037,8,0.1,1045.8,926.9380999269342,0.8863435646652651,safe,0.0,False,False,0.0
1755016038,8,0.1,3057.6,2815.117165247327,0.9206950435790578,safe,0.0,False,False,0.0
1755016037,8,0.2,1098.6,1068.8004757733434,0.9728750007039354,safe,0.0,False,True,0.0
1755016038,8,0.2,3203.2,3004.976376144219,0.938117000544524,safe,0.0,False,False,0.0
1755016037,8,0.3,0.0,1046.6403560829422,,,0.5,False,False,0.25
1755016038,8,0.3,3348.8,2988.4026308127027,0.8923801453692972,safe,0.5,False,False,0.25
1755016037,8,0.4,0.0,1068.3899628352956,,,0.5,False,False,0.25
1755016038,8,0.4,3713.2,3205.918403675703,0.8633842517708993,safe,0.5,False,True,0.25
1755016039,8,0.5,0.0,4920.649201118584,,,1.0,False,False,0.75
1755016037,8,0.5,0.0,1069.0312669053235,,,0.5,False,False,0.75
1755016039,8,0.4,4271.9,4057.707217832809,0.9498600664418196,safe,0.0,False,False,0.25
1755016038,8,0.5,3840.0,3411.2702431018465,0.8883516258077725,safe,0.5,False,True,0.75
