seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,ratios
105,10,0.5,0,17575.132051269895,,,1.0,1.0
106,10,0.5,0,16830.26625466273,,,1.0,1.0
107,10,0.5,0,18369.520251691883,,,1.0,1.0
108,10,0.5,0,18515.694889722305,,,1.0,1.0
109,10,0.5,0,17074.37137787714,,,1.0,1.0
100,3,0,2746.017370423793,2544.182010943595,0.9264988773727061,safe,0.0,1.5
101,3,0,5989.5712405143695,4825.551123238671,0.8056588576153682,safe,0.0,1.5
102,3,0,3425.9478033243095,2800.144449499152,0.8173342415731144,safe,0.0,1.5
103,3,0,9301.175164550663,7960.78851781141,0.8558906134949662,safe,0.0,1.5
104,3,0,9120.009208015224,8285.796986431493,0.9085294540217597,safe,0.0,1.5
105,3,0,8343.10187241045,7454.081957836288,0.8934425195604964,safe,0.0,1.5
106,3,0,6754.243968629589,5479.342838349503,0.8112444359129718,safe,0.0,1.5
107,3,0,3602.5056881776063,3302.3084889492734,0.9166698889016347,safe,0.0,1.5
108,3,0,4341.8730626889555,3845.6603056477065,0.8857145867977216,safe,0.0,1.5
109,3,0,3393.0737668104575,2790.6824775453056,0.8224644288145232,safe,0.0,1.5
100,3,0.02,2773.4775441280312,2719.367922471977,0.9804903335991978,safe,0.0,1.5
101,3,0.02,6049.466952919513,5668.229991005654,0.9369800736360959,safe,0.0,1.5
102,3,0.02,3460.2072813575523,3390.6298099877454,0.9798921088500486,safe,0.0,1.5
103,3,0.02,9394.186916196171,8491.567190477403,0.9039172060582917,safe,0.0,1.5
104,3,0.02,9211.209300095377,9038.119201488198,0.9812087541420444,safe,0.0,1.5
105,3,0.02,8426.532891134557,7929.107232377515,0.9409691191877532,safe,0.0,1.5
106,3,0.02,6821.786408315885,6396.880471745342,0.9377133918979677,safe,0.0,1.5
107,3,0.02,3638.5307450593823,3553.787953547141,0.976709612354572,safe,0.0,1.5
108,3,0.02,4385.291793315844,4045.5098644509235,0.922517828942917,safe,0.0,1.5
109,3,0.02,3427.004504478562,3382.4627311611093,0.9870027094334882,safe,0.0,1.5
100,3,0.05,2814.667804684388,2677.9595862869746,0.9514300699464807,safe,0.0,1.5
101,3,0.05,6139.310521527228,5690.443472731475,0.9268864073218287,safe,0.0,1.5
102,3,0.05,3511.596498407417,3347.6113630169148,0.9533018285372841,safe,0.0,1.5
103,3,0.05,9533.704543664433,8536.318217976852,0.8953831303330678,safe,0.0,1.5
104,3,0.05,9348.009438215604,9090.50677657607,0.9724537439396631,safe,0.0,1.5
105,3,0.05,8551.679419220713,7976.504256578701,0.9327412623362318,safe,0.0,1.5
106,3,0.05,6923.100067845328,6445.3818478898975,0.9309964878054824,safe,0.0,1.5
107,3,0.05,3692.5683303820465,3571.3430901664515,0.9671704815268638,safe,0.0,1.5
108,3,0.05,4450.41988925618,4048.900928134687,0.9097795329176006,safe,0.0,1.5
109,3,0.05,3477.9006109807187,3404.9462564703117,0.9790234504459187,safe,0.0,1.5
100,3,0.1,2883.318238944983,2729.1445261698964,0.9465290682475967,safe,0.0,1.5
101,3,0.1,6289.049802540088,5731.535652189028,0.9113516082944858,safe,0.0,1.5
102,3,0.1,3597.245193490525,3436.317035894302,0.9552635005566388,safe,0.0,1.5
103,3,0.1,9766.233922778196,8632.662234066378,0.8839294965003919,safe,0.0,1.5
104,3,0.1,9576.009668415985,9169.561108406446,0.9575555399291099,safe,0.0,1.5
105,3,0.1,8760.256966030973,8053.250773286169,0.9192938979431412,safe,0.0,1.5
106,3,0.1,7091.956167061067,6502.0115399514,0.9168149642760492,safe,0.0,1.5
107,3,0.1,3782.630972586486,3536.4992150457447,0.9349310679988322,safe,0.0,1.5
108,3,0.1,4558.966715823402,4119.315846635827,0.9035634834398721,safe,0.0,1.5
109,3,0.1,3562.72745515098,3354.6730503380077,0.9416024920704591,safe,0.0,1.5
100,3,0.2,3020.6191074661724,2720.890249832074,0.9007723758042688,safe,0.2,1.5
101,3,0.2,6588.5283645658055,6044.315457905137,0.9173999296128805,safe,0.2,1.5
102,3,0.2,3768.54258365674,3507.4403088444883,0.9307153179203574,safe,0.2,1.5
103,3,0.2,0,9327.416814336819,,,0.2,1.5
104,3,0.2,10032.010128816746,9302.43169548984,0.927274950487619,safe,0.2,1.5
105,3,0.2,9177.412059651497,8250.462384336104,0.8989966158988624,safe,0.2,1.5
106,3,0.2,7429.668365492547,6653.076527555324,0.895474225802037,safe,0.2,1.5
107,3,0.2,3962.7562569953675,3556.6990145642458,0.8975316128226868,safe,0.2,1.5
108,3,0.2,0,4273.702668969181,,,0.2,1.5
109,3,0.2,3732.3811434915033,3363.53401061538,0.901176455807758,safe,0.2,1.5
100,3,0.3,0,2879.2993589820026,,,1.0,1.5
101,3,0.3,0,6245.895740194526,,,1.0,1.5
102,3,0.3,0,3391.665963905479,,,1.0,1.5
103,3,0.3,0,9682.019182704727,,,1.0,1.5
104,3,0.3,0,9570.761458557785,,,1.0,1.5
105,3,0.3,0,8385.402530624007,,,1.0,1.5
106,3,0.3,0,6792.768994709866,,,1.0,1.5
107,3,0.3,0,3600.4526692212357,,,1.0,1.5
108,3,0.3,0,4525.956197588905,,,1.0,1.5
109,3,0.3,0,3477.9056552145903,,,1.0,1.5
100,3,0.4,0,2877.968705172795,,,1.0,1.5
101,3,0.4,0,6579.074003926762,,,1.0,1.5
102,3,0.4,0,3693.342989306431,,,1.0,1.5
103,3,0.4,0,10005.152507074545,,,1.0,1.5
104,3,0.4,0,9772.656900408432,,,1.0,1.5
105,3,0.4,0,8541.866287893936,,,1.0,1.5
106,3,0.4,0,7374.68530610199,,,1.0,1.5
107,3,0.4,0,3935.7961286635664,,,1.0,1.5
108,3,0.4,0,4700.805750359208,,,1.0,1.5
109,3,0.4,0,3550.3627186244685,,,1.0,1.5
100,3,0.5,0,2834.296668287966,,,1.0,1.5
101,3,0.5,0,6799.642634877448,,,1.0,1.5
102,3,0.5,0,3670.4462375784055,,,1.0,1.5
103,3,0.5,0,10182.64043692344,,,1.0,1.5
104,3,0.5,0,9827.652136644074,,,1.0,1.5
105,3,0.5,0,8731.630251966155,,,1.0,1.5
106,3,0.5,0,7331.274267856072,,,1.0,1.5
107,3,0.5,0,3995.688402991186,,,1.0,1.5
108,3,0.5,0,4657.318182289422,,,1.0,1.5
109,3,0.5,0,3486.780833270079,,,1.0,1.5
100,5,0,17845.90107303053,14106.95977974938,0.7904873910271982,safe,0.0,1.5
101,5,0,10773.965143533358,8448.37503815511,0.7841472406494567,safe,0.0,1.5
102,5,0,13948.728821983745,10410.051434647945,0.7463082527091139,safe,0.0,1.5
103,5,0,19231.379057468195,14603.434949230244,0.7593545374770841,safe,0.0,1.5
104,5,0,22793.364263945296,16446.81388170366,0.72156149005697,safe,0.0,1.5
105,5,0,17424.711495791238,13785.768064784213,0.791161912099034,safe,0.0,1.5
106,5,0,24308.029754065086,19311.468165406055,0.7944481046299754,safe,0.0,1.5
107,5,0,25101.178274658807,15413.032015373026,0.6140361957005595,safe,0.0,1.5
108,5,0,13629.83734359911,10204.681663969619,0.748701646741366,safe,0.0,1.5
109,5,0,17542.619411808584,12403.16177367488,0.70703020355819,safe,0.0,1.5
100,5,0.02,18024.360083760836,16152.221447731727,0.896132865337293,safe,0.0,1.5
101,5,0.02,10881.704794968691,9933.114407787072,0.9128270427240213,safe,0.0,1.5
102,5,0.02,14088.216110203584,13176.111444154882,0.9352576182169652,safe,0.0,1.5
103,5,0.02,19423.69284804288,17265.335284025343,0.8888801639882289,safe,0.0,1.5
104,5,0.02,23021.297906584747,20814.576668843078,0.9041443602921065,safe,0.0,1.5
105,5,0.02,17598.958610749152,16045.030445956829,0.9117034025045544,safe,0.0,1.5
106,5,0.02,24551.11005160574,22384.59209470754,0.9117547861443234,safe,0.0,1.5
107,5,0.02,25352.190057405394,22273.798545484777,0.8785749276512143,safe,0.0,1.5
108,5,0.02,13766.135717035102,12577.941827920138,0.9136871876364973,safe,0.0,1.5
109,5,0.02,17718.04560592667,16150.02310030185,0.9115013844924117,safe,0.0,1.5
100,5,0.05,18292.048599856294,16224.958927757785,0.8869951793089622,safe,0.0,1.5
101,5,0.05,11043.314272121692,9969.554799994732,0.9027683677501044,safe,0.0,1.5
