seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust
105,3,0.1,783.530158975196,781.8817118408697,0.997896128036115,safe,0.0,
106,3,0.1,2312.1000000000004,2220.3042860283313,0.9602976886935387,safe,0.0,False
107,3,0.1,2215.5,2165.6773240154375,0.9775117689078933,safe,0.0,False
108,3,0.1,703.864013604457,695.2971256185388,0.9878287739956365,safe,0.0,True
109,3,0.1,81.12895017276583,79.68599274661801,0.9822140256582268,safe,0.0,
100,3,0.2,268.4,247.01034061224127,0.9203067832050719,safe,0.0,False
101,3,0.2,2314.4,2205.5473548400996,0.9529672290183631,safe,0.0,False
102,3,0.2,118.8,113.43231917994439,0.9548175015146834,safe,0.0,False
103,3,0.2,2464.0,2380.015907052468,0.9659155466933717,safe,0.0,False
104,3,0.2,2860.0,2654.5580878602923,0.9281671635875148,safe,0.0,False
105,3,0.2,803.530158975196,802.2032759772846,0.9983486830169467,safe,0.0,
106,3,0.2,2422.2,2320.880786082973,0.9581705829753832,safe,0.0,False
107,3,0.2,2321.0,2174.345462542897,0.9368140726165003,safe,0.0,False
108,3,0.2,801.264013604457,772.4118453825931,0.9639916834751215,safe,0.0,True
109,3,0.2,83.62895017276583,81.64705286349857,0.9763013011023942,safe,0.0,
100,3,0.3,280.6,257.5934596527633,0.9180094784489068,safe,0.0,False
101,3,0.3,2419.6000000000004,2346.2157358930226,0.9696709108501497,safe,0.0,False
102,3,0.3,124.2,116.05800919110345,0.9344445184468877,safe,0.0,False
103,3,0.3,2576.0,2493.2705477362615,0.9678845294007227,safe,0.0,False
104,3,0.3,2990.0,2794.5927045432036,0.9346463894793323,safe,0.0,False
105,3,0.3,786.2340893403082,779.3154285675992,0.9912002533768103,safe,0.0,True
106,3,0.3,2532.3,2401.022569169876,0.9481588157682249,safe,0.0,False
107,3,0.3,2426.5,2306.7421483411827,0.9506458472454905,safe,0.0,False
108,3,0.3,726.3640136044569,692.1963213533919,0.9529606483648416,safe,0.0,True
109,3,0.3,86.12895017276583,82.60724450913136,0.9591112435880121,safe,0.0,
100,3,0.4,292.79999999999995,264.6473306737967,0.9038501730662457,safe,0.0,False
101,3,0.4,2524.8,2387.580341194076,0.9456512758214812,safe,0.0,False
102,3,0.4,129.6,120.98503841978305,0.9335265310168446,safe,0.0,False
103,3,0.4,2688.0,2597.0517295471363,0.966165077956524,safe,0.0,False
104,3,0.4,3120.0,2859.9703819380666,0.9166571736980983,safe,0.0,False
105,3,0.4,789.0340893403084,782.9462869299168,0.9922844874605083,safe,0.0,True
106,3,0.4,2642.3999999999996,2538.4014848285765,0.9606424026750594,safe,0.0,False
107,3,0.4,2532.0,2431.1354455692144,0.9601640780289157,safe,0.0,False
108,3,0.4,769.664013604457,733.0208524475439,0.9523907048930255,safe,0.0,True
109,3,0.4,88.62895017276583,85.40252519857978,0.9635962632086161,safe,0.0,
100,3,0.5,305.0,271.45542596611347,0.890017790052831,safe,0.4,False
101,3,0.5,2630.0,2479.030883382341,0.9425972940617267,safe,0.4,False
102,3,0.5,135.0,128.0507604090248,0.9485241511779615,safe,0.4,False
103,3,0.5,2800.0,2670.3057633167336,0.9536806297559763,safe,0.4,False
104,3,0.5,0,3004.958031524089,,,0.4,False
105,3,0.5,0,858.0528545275956,,,0.4,False
106,3,0.5,2752.5,2539.284804574152,0.9225376220069581,safe,0.4,False
107,3,0.5,2637.5,2413.2828032982975,0.9149887405870323,safe,0.4,False
108,3,0.5,0,850.0633253926302,,,0.4,False
109,3,0.5,0,100.6389590151366,,,0.4,False
100,5,0,289.2185659142258,287.5987313694312,0.9943992719150853,safe,0.0,False
101,5,0,2544.0,2328.0028069753107,0.9150954429934397,safe,0.0,False
102,5,0,694.0674063257069,694.0674063257069,1.0,safe,0.0,True
103,5,0,816.5841724774259,720.0998914913922,0.8818440471442018,safe,0.0,
104,5,0,2068.0,1562.5035071937743,0.7555626243683629,safe,0.0,False
105,5,0,202.0,166.8165772742722,0.8258246399716445,safe,0.0,False
106,5,0,2330.0,2269.657696708079,0.9741020157545404,safe,0.0,False
107,5,0,719.4196453245775,606.50768403751,0.843051323353666,safe,0.0,False
108,5,0,750.0,655.6468854471365,0.8741958472628486,safe,0.0,False
109,5,0,4073.302489987829,4073.302489987829,1.0,safe,0.0,
100,5,0.02,290.25856591422576,289.6155275595831,0.9977846016271138,safe,0.0,False
101,5,0.02,2569.44,2427.8707926366387,0.9449026996686588,safe,0.0,False
102,5,0.02,648.4674063257069,648.0934734579932,0.999423359039998,safe,0.0,True
103,5,0.02,821.6841724774259,809.0585501315516,0.9846344583858694,safe,0.0,
104,5,0.02,2088.68,2060.4358462376194,0.9864775103115937,safe,0.0,False
105,5,0.02,204.01999999999995,187.17777010013725,0.9174481428298074,safe,0.0,False
106,5,0.02,2353.3,2279.732452661905,0.9687385597509475,safe,0.0,False
107,5,0.02,723.7196453245774,716.5308269099032,0.9900668463802028,safe,0.0,False
108,5,0.02,757.5,736.5529898014695,0.9723471812560653,safe,0.0,False
109,5,0.02,4093.302489987829,4093.1995983234374,0.9999748634104996,safe,0.0,
100,5,0.05,291.81856591422576,291.48510205501225,0.9988572904600198,safe,0.0,False
101,5,0.05,2607.6,2443.3773187085976,0.9370215212105375,safe,0.0,False
102,5,0.05,649.5674063257069,649.1069546334766,0.9992911410151644,safe,0.0,True
103,5,0.05,829.3341724774259,813.203980631037,0.9805504314404361,safe,0.0,
104,5,0.05,2119.7,2070.289050031857,0.976689649493729,safe,0.0,False
105,5,0.05,207.05,187.63979351390432,0.9062535306153311,safe,0.0,False
106,5,0.05,2388.25,2279.486764646077,0.9544590242420505,safe,0.0,False
107,5,0.05,730.1696453245775,716.677521298222,0.9815219324539877,safe,0.0,False
108,5,0.05,768.75,737.9947348217183,0.9599931509876011,safe,0.0,False
109,5,0.05,3358.966894397602,3356.1683244156884,0.9991668360927934,safe,0.0,True
100,5,0.1,294.4185659142258,293.7502691411537,0.9977301133473125,safe,0.1,False
101,5,0.1,2671.2000000000003,2479.973727931507,0.9284118478329989,safe,0.1,False
102,5,0.1,699.4674063257069,698.8580009064535,0.9991287579467719,safe,0.1,True
103,5,0.1,842.0841724774259,819.2770930615318,0.9729159148677556,safe,0.1,
104,5,0.1,2171.4,2066.6503766262426,0.9517594071227055,safe,0.1,False
105,5,0.1,212.10000000000002,188.4816535274224,0.8886452311523921,safe,0.1,False
106,5,0.1,2446.5,2379.8743561931187,0.9727669553211195,safe,0.1,False
107,5,0.1,740.9196453245775,730.833075620822,0.9863864188682204,safe,0.1,False
108,5,0.1,0,739.9379397169132,,,0.1,False
109,5,0.1,3974.366894397602,3967.283304413315,0.9982176809105691,safe,0.1,True
100,5,0.2,299.6185659142258,297.8666950613733,0.9941529963355007,safe,0.1,False
101,5,0.2,2798.4,2571.0271844589242,0.918748993874687,safe,0.1,False
102,5,0.2,742.4674063257069,741.3475074105372,0.9984916524205261,safe,0.1,True
103,5,0.2,867.5841724774259,836.8489876000799,0.9645738294307741,safe,0.1,
104,5,0.2,2274.8,2206.261383804265,0.9698704869897418,safe,0.1,False
105,5,0.2,222.20000000000005,190.23873718538704,0.8561599333275742,safe,0.1,False
106,5,0.2,2563.0,2479.152940206186,0.9672855794795888,safe,0.1,False
107,5,0.2,762.4196453245775,741.9302871657073,0.973125878530914,safe,0.1,False
108,5,0.2,0,744.3616991245044,,,0.1,False
109,5,0.2,3759.2668943976023,3746.3381509542814,0.9965608338523162,safe,0.1,True
100,5,0.3,284.99423219284125,283.72964993266214,0.9955627794624158,safe,0.3,False
101,5,0.3,2925.6000000000004,2645.281534554975,0.904184281704599,safe,0.3,False
102,5,0.3,764.8674063257068,761.0553950640387,0.9950161149107133,safe,0.3,True
103,5,0.3,893.0841724774259,863.35269749344,0.9667092129720423,safe,0.3,
104,5,0.3,0,2318.5636429040546,,,0.3,False
105,5,0.3,0,207.2533524596879,,,0.3,False
106,5,0.3,2679.5,2571.0460500851914,0.959524556852096,safe,0.3,False
107,5,0.3,815.2660259656016,786.8554401241995,0.9651517603622051,safe,0.3,False
108,5,0.3,0,744.836117041518,,,0.3,False
109,5,0.3,3934.2668943976023,3909.4508807584643,0.9936923410878719,safe,0.3,True
100,5,0.4,0,307.32432905572205,,,0.4,False
101,5,0.4,3052.7999999999997,2719.337658176142,0.8907683628721641,safe,0.4,False
102,5,0.4,804.4674063257069,801.237227661004,0.9959846991446724,safe,0.4,True
103,5,0.4,918.5841724774259,867.9476092335526,0.9448754237651339,safe,0.4,
104,5,0.4,0,2291.4576668315467,,,0.4,False
105,5,0.4,0,206.4746768014204,,,0.4,False
106,5,0.4,2796.0,2641.3436208930507,0.9446865596899323,safe,0.4,False
107,5,0.4,844.6660259656016,810.0198375799505,0.9589823820059005,safe,0.4,False
108,5,0.4,0,751.1097746919604,,,0.4,False
109,5,0.4,4062.866894397602,4053.042426453292,0.9975818878147701,safe,0.4,True
100,5,0.5,0,311.32733046517023,,,0.8,False
101,5,0.5,3180.0,2740.948163279517,0.8619333846790933,safe,0.8,False
102,5,0.5,0,921.2524314414477,,,0.8,False
103,5,0.5,0,867.3826358952372,,,0.8,False
104,5,0.5,0,2346.503026131349,,,0.8,False
105,5,0.5,0,208.1777059270032,,,0.8,False
106,5,0.5,2912.5,2718.6684558471316,0.9334483968573842,safe,0.8,False
107,5,0.5,0,984.445544344753,,,0.8,False
108,5,0.5,0,752.6169054764168,,,0.8,False
109,5,0.5,0,4508.261488418153,,,0.8,False
