seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted,finalpercent
1755016127,10,0.2,4504.5,4374.535913528292,0.9711479439512248,safe,0.1,False,False,0.22
1755016128,10,0.2,2607.0,2415.48600822347,0.926538553211918,safe,0.1,False,False,0.22
1755016129,10,0.2,731.2,673.5392405521861,0.9211422874072568,safe,0.1,,True,0.22
1755016130,10,0.2,0.0,995.6569192623848,,,0.1,False,False,0.22
1755016131,10,0.2,3289.0,2944.325169246425,0.8952037607924674,safe,0.1,False,False,0.22
1755016132,10,0.2,1065.0,926.7919880918672,0.870227218865603,safe,0.1,False,True,0.22
1755016133,10,0.2,2670.5,2504.8878367526795,0.937984585939966,safe,0.1,False,False,0.22
1755016134,10,0.2,5599.2,5554.201990592877,0.991963493104886,safe,0.1,True,False,0.22
1755016135,10,0.2,2725.8,2521.8039512770647,0.9251610357609013,safe,0.1,False,False,0.22
1755016136,10,0.2,293.3,280.0900753545284,0.95496104791861,safe,0.1,False,True,0.22
1755016118,10,0.2,0.0,2501.037535091957,,,0.4,False,False,0.22
1755016117,10,0.2,3072.0999999999995,2876.515801676537,0.9363353411921936,safe,0.4,False,False,0.22
1755016119,10,0.2,0.0,1069.9555651941064,,,0.4,False,False,0.22
1755016120,10,0.2,1010.2999999999998,970.9550331557838,0.961056154761738,safe,0.4,False,False,0.22
1755016121,10,0.2,0.0,3176.8492708606937,,,0.4,False,False,0.22
1755016122,10,0.2,2653.4,2488.518049442806,0.9378601226512424,safe,0.4,False,True,0.22
1755016123,10,0.2,0.0,1532.694686487317,,,0.4,False,False,0.22
1755016124,10,0.2,2569.6000000000004,2435.4247037490422,0.9477835864527716,safe,0.4,False,False,0.22
1755016125,10,0.2,3374.8,2999.466370343908,0.8887834450467903,safe,0.4,False,False,0.22
1755016126,10,0.2,2965.6,2774.451447017309,0.9355447285599234,safe,0.4,False,False,0.22
1755016066,10,0.2,5883.2,5817.066814137259,0.98875897711063,safe,0.1,False,False,0.22
1755016065,10,0.2,0.0,743.0605478092621,,,0.1,False,False,0.22
1755016063,10,0.2,6609.599999999999,6321.621016363901,0.9564301949231272,safe,0.1,False,False,0.22
1755016062,10,0.2,1251.0,1169.3734927373553,0.934750993395168,safe,0.1,False,True,0.22
1755016061,10,0.2,2575.6,2453.780285640289,0.9527023938656196,safe,0.1,False,False,0.22
1755016060,10,0.2,1430.2,1421.2369862546393,0.9937330347186684,safe,0.1,True,True,0.22
1755016059,10,0.2,3335.4000000000005,3034.1573863021586,0.909683212299022,safe,0.1,False,False,0.22
1755016058,10,0.2,4348.599999999999,4285.698231459537,0.985535167975794,safe,0.1,False,False,0.22
1755016057,10,0.2,2992.0,2700.807896556344,0.9026764360148208,safe,0.1,False,False,0.22
1755016064,10,0.2,5322.5,4909.048221155375,0.9223200039747064,safe,0.1,False,False,0.22
1755016076,10,0.2,4042.2,4013.3212737358,0.9928556908950074,safe,0.2,True,False,0.22
1755016075,10,0.2,0.0,575.3469389789243,,,0.2,False,False,0.22
1755016073,10,0.2,893.8,837.485906624449,0.9369947489644764,safe,0.2,False,False,0.22
1755016072,10,0.2,3172.4000000000005,2853.0940599746973,0.8993487769432281,safe,0.2,False,False,0.22
1755016071,10,0.2,2371.5999999999995,2290.1946553212765,0.965674926345622,safe,0.2,False,False,0.22
1755016070,10,0.2,4050.6,3885.806152283028,0.9593161882889024,safe,0.2,,False,0.22
1755016069,10,0.2,5759.0,5530.716628623226,0.960360588404797,safe,0.2,False,False,0.22
1755016068,10,0.2,3699.900000000001,3672.25167873688,0.9925272787742588,safe,0.2,False,False,0.22
1755016067,10,0.2,0.0,2081.446492108793,,,0.2,False,False,0.22
1755016074,10,0.2,3689.4,3183.591489786508,0.862902230657155,safe,0.2,False,False,0.22
1755016046,10,0.2,4528.6,4326.690487049293,0.9554145844299105,safe,0.2,False,False,0.22
1755016045,10,0.2,0.0,778.6398715188234,,,0.2,False,False,0.22
1755016043,10,0.2,0.0,424.4972715298645,,,0.2,False,False,0.22
1755016042,10,0.2,7253.0,7052.945273124125,0.9724176579517614,safe,0.2,,False,0.22
