seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted,finalpercent
1755016078,5,0.0,0.0,679.0,,,0.1,False,False,0.01
1755016082,5,0.02,466.62,452.0806014744289,0.9688410301196456,safe,0.1,False,False,0.02
1755016081,5,0.02,2106.86,1971.279737531476,0.935648186178235,safe,0.1,False,False,0.02
1755016080,5,0.02,173.72000000000003,164.07957734151205,0.9445059713418836,safe,0.1,False,False,0.02
1755016079,5,0.02,2488.64,2372.039141048549,0.9531467552753908,safe,0.1,False,False,0.02
1755016078,5,0.02,0.0,684.0667596976564,,,0.1,False,False,0.02
1755016077,5,0.02,782.14,766.0510093332196,0.9794295258306948,safe,0.1,False,False,0.02
1755016077,5,0.0,776.0,761.0,0.9806701030927836,safe,0.1,False,False,0.01
1755016086,5,0.0,2454.0,1811.0,0.7379788101059495,safe,0.1,False,False,0.01
1755016084,5,0.0,2444.0,2200.0,0.900163666121113,safe,0.1,False,False,0.01
1755016083,5,0.0,274.0,190.0,0.6934306569343066,safe,0.1,False,False,0.01
1755016082,5,0.0,462.0,293.0,0.6341991341991342,safe,0.1,False,False,0.01
1755016081,5,0.0,2086.0,1951.0,0.9352828379674016,safe,0.1,False,False,0.01
1755016080,5,0.0,172.0,164.0,0.9534883720930232,safe,0.1,False,False,0.01
1755016079,5,0.0,2464.0,1510.0,0.6128246753246753,safe,0.1,False,False,0.01
1755016083,5,0.02,276.74,260.39816834310386,0.9409487907172936,safe,0.1,False,False,0.02
1755016085,5,0.0,2038.0,1838.0,0.9018645731108932,safe,0.1,False,False,0.01
1755016082,5,0.1,485.1,465.9592490856123,0.9605426697291534,safe,0.1,False,False,0.04
1755016085,5,0.02,2058.38,2037.861363227939,0.9900316575306496,safe,0.1,False,False,0.02
1755016081,5,0.1,2190.3,2120.4910711233497,0.9681281427764916,safe,0.1,False,False,0.04
1755016080,5,0.1,180.6,164.45000022735076,0.9105758595091404,safe,0.1,False,False,0.04
1755016079,5,0.1,2587.2,2350.096948497613,0.90835534496661,safe,0.1,False,False,0.04
1755016078,5,0.1,0.0,789.2687195693725,,,0.1,False,False,0.04
1755016077,5,0.1,806.7,781.0195759467315,0.9681660790216085,safe,0.1,False,False,0.04
1755016086,5,0.05,2515.3500000000004,2468.099641947836,0.981215195478894,safe,0.1,False,False,0.02
1755016085,5,0.05,2088.95,2062.569835114104,0.987371567109842,safe,0.1,False,False,0.02
