seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted
1754998004,3,0,2800.0,2650.371483030463,0.9465612439394511,safe,0.0,False,False
1754998004,3,0.02,2828.0,2653.556307918683,0.9383155261381482,safe,0.0,False,False
1754998004,3,0.05,2870.0,2659.9690633788705,0.9268184889821849,safe,0.0,False,False
1754998004,3,0.1,2940.0,2665.7277175872587,0.9067101080228771,safe,0.0,False,False
1754998004,3,0.2,3080.0,2864.0565145490837,0.9298884787497025,safe,0.0,False,False
1754998004,3,0.3,3220.0,2895.0917044309317,0.8990968026183018,safe,0.0,False,False
1754998004,3,0.4,3560.0,3312.050058957291,0.9303511401565425,safe,0.0,False,True
1754998004,3,0.5,3700.0,3323.7985142333782,0.8983239227657779,safe,0.0,False,True
1754998004,5,0,2154.0,2111.3130893090474,0.9801824927154352,safe,0.0,False,False
1754998004,5,0.02,2175.54,2111.348023632483,0.9704937733309813,safe,0.0,False,False
1754998004,5,0.05,2207.8500000000004,2171.3424131902284,0.9834646435175524,safe,0.0,False,False
1754998004,5,0.1,2261.7,2211.6420750370016,0.977867124303401,safe,0.0,False,False
1754998004,5,0.2,2369.3999999999996,2314.328857554443,0.9767573468196351,safe,0.0,False,False
1754998004,5,0.3,2477.1000000000004,2418.675023066462,0.9764139611103555,safe,0.0,False,False
1754998004,5,0.4,2584.8,2504.7431096967775,0.9690278202169519,safe,0.0,False,False
1754998004,5,0.5,2692.5,2601.61408227657,0.9662447845038329,safe,0.0,False,False
1754998004,8,0,982.9134103745537,958.3145813290861,0.9749735543478912,safe,0.0,,False
1754998004,8,0.02,987.6134103745537,972.0323990566903,0.9842235725495523,safe,0.0,,False
1754998004,8,0.05,994.6634103745537,977.5103250224138,0.982754884543626,safe,0.0,,False
1754998004,8,0.1,0,987.7268054797196,,,1.0,False,False
1754998004,8,0.2,0,1007.9458039995487,,,1.0,False,False
1754998004,8,0.3,0,1170.1946772686838,,,1.0,False,False
1754998004,8,0.4,0,1216.3712563531635,,,1.0,False,False
1754998004,8,0.5,0,1209.9042349844317,,,1.0,False,False
1754998004,10,0,2822.0,1907.6610292115183,0.675996112406633,safe,0.0,False,False
1754998004,10,0.02,2850.2200000000003,2750.571083631081,0.9650381667489109,safe,0.0,False,False
1754998004,10,0.05,2892.55,2745.7799756085583,0.9492592956417549,safe,0.0,False,False
1754998004,10,0.1,2963.1,2737.313943218879,0.9238007300526068,safe,0.0,False,False
1754998004,10,0.2,3104.2,2936.916298869292,0.9461105273079351,safe,0.0,False,False
1754998004,10,0.3,3245.3,2940.5389748463417,0.9060915708397811,safe,0.0,False,False
1754998004,10,0.4,3393.568303669692,3304.2771536770333,0.9736881235317698,safe,0.0,False,True
1754998004,10,0.5,3727.5,3388.736303272944,0.9091177205292942,safe,0.0,False,True
