seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,ratios
1750932133,3,0,3614.5865768869917,2989.9864754237974,0.8272001269918061,safe,0.0,1.0
1750932134,3,0,1355.7101372782734,1127.7830122644618,0.8318762110377086,safe,0.0,1.0
1750932135,3,0,2872.233544558524,1937.9482648466378,0.6747182061563555,safe,0.0,1.0
1750932136,3,0,2050.9002957406697,1522.9731203843326,0.7425875960656197,safe,0.0,1.0
1750932137,3,0,2900.2059495566455,2551.7232510967497,0.8798420855204547,safe,0.0,1.0
1750932138,3,0,3089.6545065620326,2173.285105854082,0.7034071612985533,safe,0.0,1.0
1750932139,3,0,3624.636256514233,3476.6646103699322,0.9591761391564837,safe,0.0,1.0
1750932140,3,0,1396.084853918689,1101.705119422911,0.7891390815755362,safe,0.0,1.0
1750932141,3,0,1189.1088824142566,1087.4594401427905,0.9145162871333645,safe,0.0,1.0
1750932142,3,0,721.9102699285431,606.1365743478931,0.8396286901527116,safe,0.0,1.0
1750932143,3,0,3333.6633868207023,2336.4486781139094,0.7008652065324953,safe,0.0,1.0
1750932144,3,0,3666.7634859446575,2691.0663286830795,0.733907801525352,safe,0.0,1.0
1750932145,3,0,180.48626972655256,124.48181527798415,0.6897024104192607,safe,0.0,1.0
1750932146,3,0,1868.8411802661763,1110.829922355559,0.5943950369272926,safe,0.0,1.0
1750932147,3,0,2795.6410906872607,2267.768786130478,0.8111802311408243,safe,0.0,1.0
1750932148,3,0,2292.6677034963623,1800.4482767804716,0.7853071223687381,safe,0.0,1.0
1750932149,3,0,3012.894498829126,1714.9576558893327,0.569206009887104,safe,0.0,1.0
1750932150,3,0,3461.211277089307,1932.4486780051834,0.5583157233990839,safe,0.0,1.0
1750932151,3,0,2286.328812686112,1669.768222986579,0.7303272450233605,safe,0.0,1.0
1750932152,3,0,3025.4710852084377,2847.127235891143,0.9410525355243949,safe,0.0,1.0
1750932153,3,0,1965.0524740164497,1330.1825850424582,0.6769196256238617,safe,0.0,1.0
1750932154,3,0,1140.6971748969154,701.4686912306968,0.614947338055859,safe,0.0,1.0
1750932155,3,0,3750.733792473488,3501.0657634197896,0.9334348842472634,safe,0.0,1.0
1750932156,3,0,3585.2974375180293,3059.109262449565,0.8532372322691517,safe,0.0,1.0
1750932157,3,0,2182.7262401844496,2105.515738788446,0.9646265757131874,safe,0.0,1.0
1750932158,3,0,3317.399967084963,2451.153674518594,0.7388779462346382,safe,0.0,1.0
1750932159,3,0,3335.6646291559055,2270.58311492423,0.680698861353698,safe,0.0,1.0
1750932160,3,0,2031.4947336313617,1735.2295671050315,0.8541639505032106,safe,0.0,1.0
1750932161,3,0,3200.3078301723654,2511.609257127298,0.7848023972718978,safe,0.0,1.0
1750932162,3,0,2641.336200573654,2173.443525394763,0.8228575843252092,safe,0.0,1.0
1750932163,3,0,2376.1005292789723,1605.7699693726472,0.6758005183643968,safe,0.0,1.0
1750932164,3,0,2633.9370295140734,2296.374263621355,0.8718409885619042,safe,0.0,1.0
1750932165,3,0,1597.5940566994964,1307.1609794806711,0.818205960393445,safe,0.0,1.0
1750932166,3,0,2112.5191762833656,1578.1204642576765,0.7470324918110912,safe,0.0,1.0
1750932167,3,0,283.44642270794446,221.63623890174682,0.7819334489541779,safe,0.0,1.0
1750932168,3,0,2965.3257588931065,2290.141599969147,0.7723069187595796,safe,0.0,1.0
1750932169,3,0,2028.8512436591027,1392.9951512937764,0.6865930440427274,safe,0.0,1.0
1750932170,3,0,2780.630250455718,2258.806409168091,0.812336127321457,safe,0.0,1.0
1750932171,3,0,2697.969623209985,1951.758258682349,0.7234174328323941,safe,0.0,1.0
1750932172,3,0,1621.4867272053316,1160.1165659477206,0.7154647315227842,safe,0.0,1.0
1750932173,3,0,1461.1869366878495,1073.6130739794075,0.7347540872580093,safe,0.0,1.0
1750932174,3,0,1294.8826651933934,1132.5378062061918,0.8746258148702956,safe,0.0,1.0
1750932175,3,0,2312.3343988347283,1821.4650750328767,0.7877169824359233,safe,0.0,1.0
1750932176,3,0,3935.449925613688,3603.073199149425,0.9155428902039879,safe,0.0,1.0
1750932177,3,0,2993.0661054637167,1882.053739255125,0.6288046013482679,safe,0.0,1.0
1750932178,3,0,3561.0068644706525,2583.833678827212,0.7255907604691747,safe,0.0,1.0
1750932179,3,0,2696.7131783758205,1957.019146232829,0.7257053371213562,safe,0.0,1.0
1750932180,3,0,3549.7573522320613,2945.522427784423,0.8297813443311274,safe,0.0,1.0
1750932181,3,0,2498.518330782559,1931.3825586913201,0.7730111622140443,safe,0.0,1.0
1750932182,3,0,3412.8895857735733,2149.8335393095726,0.6299159364167611,safe,0.0,1.0
1750932183,3,0,3540.540152957531,2851.569926407643,0.8054053345576753,safe,0.0,1.0
1750932184,3,0,1793.7089863796177,1127.6192552417538,0.6286522862985234,safe,0.0,1.0
1750932185,3,0,3615.2688696837313,3128.6460059642486,0.8653978773750088,safe,0.0,1.0
1750932186,3,0,1698.279209826079,1561.0090869389016,0.9191710514425745,safe,0.0,1.0
1750932187,3,0,2296.208034271595,2178.397202090668,0.948693310700701,safe,0.0,1.0
1750932188,3,0,1928.0888029073562,1857.6756985233328,0.9634803623786167,safe,0.0,1.0
1750932189,3,0,1880.971722069478,1318.5464877362583,0.7009921905075588,safe,0.0,1.0
1750932190,3,0,1850.67353490728,1034.0694859368987,0.5587530520280046,safe,0.0,1.0
1750932191,3,0,2237.405917430809,1400.7742639128257,0.626070688827587,safe,0.0,1.0
1750932192,3,0,2788.4213796921877,1932.1551007547398,0.6929207740359634,safe,0.0,1.0
1750932193,3,0,2065.4990594668425,1254.8947399450262,0.6075503807147442,safe,0.0,1.0
1750932194,3,0,3556.4477054856093,3080.5939712607346,0.8661997100390655,safe,0.0,1.0
1750932195,3,0,404.31733324048724,236.64262946406672,0.585289350737066,safe,0.0,1.0
1750932196,3,0,3423.7128923046735,3258.48364586231,0.951739748150687,safe,0.0,1.0
1750932197,3,0,552.7866981029861,373.64219007010956,0.6759247126465745,safe,0.0,1.0
1750932198,3,0,2909.466509736768,2039.455679749402,0.7009723854611134,safe,0.0,1.0
1750932199,3,0,1515.28335856779,1108.853408580168,0.7317795726524906,safe,0.0,1.0
1750932200,3,0,1853.335527733651,1479.9166880654548,0.798515253131293,safe,0.0,1.0
1750932201,3,0,3985.4312207611047,2963.7313756203025,0.7436413304993164,safe,0.0,1.0
1750932202,3,0,3626.1169088350607,2788.4097666038956,0.7689795549089756,safe,0.0,1.0
1750932203,3,0,3168.466195670545,2235.317768588455,0.7054889118409523,safe,0.0,1.0
1750932204,3,0,1662.9993869429397,1014.2752278967989,0.6099071568278337,safe,0.0,1.0
