seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,ratios
1750861726,3,0,3846.081734284836,3846.081734284836,1.0,safe,0.0,1.0
1750861727,3,0,1785.0626032668072,1619.1558545102002,0.9070583023514222,safe,0.0,1.0
1750861728,3,0,2450.481305289279,2059.256167003088,0.8403476339763356,safe,0.0,1.0
1750861729,3,0,2775.3656594988825,2570.2460994790895,0.9260927801287168,safe,0.0,1.0
1750861730,3,0,5247.538267322382,5247.538267322382,1.0,safe,0.0,1.0
1750861731,3,0,2922.2200510002867,2289.9720003079915,0.7836411907187227,safe,0.0,1.0
1750861732,3,0,2538.5566221624,2473.932164501704,0.9745428338700409,safe,0.0,1.0
1750861733,3,0,4923.2398702824585,4669.265857600724,0.9484132361263229,safe,0.0,1.0
1750861734,3,0,4333.405444132732,4101.6436418592375,0.946517397169173,safe,0.0,1.0
1750861735,3,0,2936.270084358581,2455.9863116897104,0.8364306556037446,safe,0.0,1.0
1750861736,3,0,2243.902925481218,2243.9029254812185,1.0000000000000002,exceed,0.0,1.0
1750861737,3,0,5032.606135176319,4695.222651124349,0.9329604830996475,safe,0.0,1.0
1750861738,3,0,4074.375220702733,4074.375220702733,1.0,safe,0.0,1.0
1750861739,3,0,4496.738358118158,3731.3221215524127,0.8297841289378319,safe,0.0,1.0
1750861740,3,0,1744.08327750037,1519.021275725067,0.8709568489769232,safe,0.0,1.0
1750861741,3,0,5241.110268892263,5241.110268892265,1.0000000000000004,exceed,0.0,1.0
1750861742,3,0,3799.915686072396,3285.9311221503062,0.864737903052437,safe,0.0,1.0
1750861743,3,0,4699.050752686393,4699.050752686394,1.0000000000000002,exceed,0.0,1.0
1750861744,3,0,2724.6498538299893,2492.2755602030124,0.9147140711308894,safe,0.0,1.0
1750861745,3,0,4731.592122547823,4731.592122547823,1.0,safe,0.0,1.0
1750861746,3,0,1259.618429103668,1010.90807789951,0.8025510381098998,safe,0.0,1.0
1750861747,3,0,3098.1875251508773,2798.5909898293153,0.9032994184859833,safe,0.0,1.0
1750861748,3,0,1792.8083023232782,1690.9059405532691,0.9431604808846796,safe,0.0,1.0
1750861749,3,0,3703.5156259624328,3603.8320892556344,0.9730840782720085,safe,0.0,1.0
1750861750,3,0,4195.278637178977,4195.278637178977,1.0,safe,0.0,1.0
1750861751,3,0,5069.602933845495,5069.602933845495,1.0,safe,0.0,1.0
1750861752,3,0,2152.367491434118,1423.5787082128547,0.661401323834494,safe,0.0,1.0
1750861753,3,0,1943.077574725677,1908.596948505795,0.9822546322038892,safe,0.0,1.0
1750861754,3,0,2182.799258599196,1971.3963629135733,0.9031505554838378,safe,0.0,1.0
1750861755,3,0,3133.975185946433,3053.880618302421,0.9744431391789007,safe,0.0,1.0
1750861756,3,0,2325.5089430180806,2325.508943018081,1.0000000000000002,exceed,0.0,1.0
1750861757,3,0,4831.660288250799,4831.660288250799,1.0,safe,0.0,1.0
1750861758,3,0,3158.7113585708166,2976.747200064098,0.9423929134857545,safe,0.0,1.0
1750861759,3,0,2433.7580780465782,2433.7580780465782,1.0,safe,0.0,1.0
1750861760,3,0,4874.00493047062,4157.847994364281,0.8530660214089711,safe,0.0,1.0
1750861761,3,0,2463.8800709062593,2407.801766556668,0.9772398401156901,safe,0.0,1.0
1750861762,3,0,3271.0490273411,2661.10861175863,0.8135336980631362,safe,0.0,1.0
1750861763,3,0,1917.3523648493936,1569.3606685750597,0.8185040461763697,safe,0.0,1.0
1750861764,3,0,3782.3752325375403,3782.37523253754,0.9999999999999999,safe,0.0,1.0
1750861765,3,0,4483.118048693274,4483.118048693274,1.0,safe,0.0,1.0
1750861766,3,0,4206.265148579809,4152.710062343627,0.9872677816674815,safe,0.0,1.0
1750861767,3,0,4251.128736106102,3981.2967866037566,0.9365269870068665,safe,0.0,1.0
1750861768,3,0,3589.8300971268245,3390.109140517233,0.9443647885259413,safe,0.0,1.0
1750861769,3,0,3055.036122681515,2821.2300818609574,0.9234686493280029,safe,0.0,1.0
1750861770,3,0,3067.546616190765,2884.182460969679,0.9402244926765662,safe,0.0,1.0
1750861771,3,0,4031.1564139752822,3522.038235741304,0.8737041866028918,safe,0.0,1.0
1750861772,3,0,2451.5703441529304,2206.361317286688,0.8999787921847426,safe,0.0,1.0
1750861773,3,0,3205.0567185181235,2930.002880057062,0.9141812883148496,safe,0.0,1.0
1750861774,3,0,3060.483565400659,2781.8577932326452,0.9089602129160469,safe,0.0,1.0
1750861775,3,0,4813.46996211093,4813.46996211093,1.0,safe,0.0,1.0
1750861776,3,0,3966.9894199685405,3513.907454477433,0.8857869488609071,safe,0.0,1.0
1750861777,3,0,3384.4677422114983,2896.288999280806,0.85575907938431,safe,0.0,1.0
1750861778,3,0,2388.6266273210963,2150.8757650639636,0.9004654559495654,safe,0.0,1.0
1750861779,3,0,5228.110020376634,5228.110020376634,1.0,safe,0.0,1.0
1750861780,3,0,3828.6263906691925,3097.3134966458038,0.8089881802503156,safe,0.0,1.0
1750861781,3,0,2968.480692322939,2327.7666797522834,0.7841609634761428,safe,0.0,1.0
1750861782,3,0,3382.5924713602344,3125.048731878683,0.9238620254546993,safe,0.0,1.0
1750861783,3,0,4471.175347193077,4402.644815744673,0.9846728150593722,safe,0.0,1.0
1750861784,3,0,4949.7993453326135,4309.226051133866,0.8705860077332686,safe,0.0,1.0
1750861785,3,0,4765.7391107941,4765.7391107941,1.0,safe,0.0,1.0
1750861786,3,0,4056.6256048574814,3669.7850260669893,0.9046398123782284,safe,0.0,1.0
1750861787,3,0,4324.134440447134,3581.5346113079036,0.8282662485714847,safe,0.0,1.0
1750861788,3,0,3435.7776888583485,3435.777688858349,1.0000000000000002,exceed,0.0,1.0
1750861789,3,0,3036.084155830397,3036.084155830397,1.0,safe,0.0,1.0
1750861790,3,0,4650.053701866679,4207.85531414696,0.9049046707692415,safe,0.0,1.0
1750861791,3,0,3121.372727958501,3121.3727279585,0.9999999999999997,safe,0.0,1.0
1750861792,3,0,4097.666805930466,3997.6147146495814,0.9755831559715687,safe,0.0,1.0
1750861793,3,0,3459.0045142099366,3033.1485562511034,0.8768848215695081,safe,0.0,1.0
1750861794,3,0,2120.8013460131187,2081.40522569894,0.981423946005957,safe,0.0,1.0
1750861795,3,0,3021.429350524792,3021.429350524792,1.0,safe,0.0,1.0
1750861796,3,0,5197.228824679112,4460.472935032304,0.85824062890048,safe,0.0,1.0
1750861797,3,0,1443.5014340215364,1313.8894874321627,0.9102100326784712,safe,0.0,1.0
1750861798,3,0,3073.2442631521594,2650.2813856163953,0.8623725153880413,safe,0.0,1.0
