seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage
1755016037,8,0.0,3449.422214071594,3158.3895394777305,0.9156285729805348,safe,0.18
1755016038,8,0.0,445.8542389522576,344.8253410317226,0.7734037515086781,safe,0.18
1755016039,8,0.0,2484.0,2336.55465081212,0.9406419689259744,safe,0.18
1755016040,8,0.0,2182.0,1832.4267976232777,0.8397922995523729,safe,0.18
1755016041,8,0.0,1157.950458872751,1055.5248082746225,0.9115457403092714,safe,0.18
1755016042,8,0.0,3650.0,2985.695321755764,0.8179987182892504,safe,0.18
1755016043,8,0.0,3040.0,2173.7731992773006,0.7150569734464804,safe,0.18
1755016044,8,0.0,2128.0,1780.9487960952408,0.8369120282402448,safe,0.18
1755016045,8,0.0,2476.0,2032.106059488138,0.8207213487431898,safe,0.18
1755016046,8,0.0,2584.0,1748.0348668098227,0.6764840815827488,safe,0.18
1755016047,8,0.0,0.0,630.880538067445,,,0.18
1755016048,8,0.0,382.0,322.72653484693546,0.844833860855852,safe,0.18
1755016049,8,0.0,1200.2775822600645,938.3463794468864,0.7817744772671885,safe,0.18
1755016050,8,0.0,2510.0,2218.62637783605,0.8839148915681474,safe,0.18
1755016051,8,0.0,0.0,1237.2731669337054,,,0.18
1755016052,8,0.0,2314.0,1541.827531736462,0.6663040327296724,safe,0.18
1755016053,8,0.0,2150.0,1552.9377308466717,0.7222966189984519,safe,0.18
1755016054,8,0.0,2582.0,2371.441471693736,0.9184513833050876,safe,0.18
1755016055,8,0.0,2430.0,1427.7488866000251,0.5875509821399281,safe,0.18
1755016056,8,0.0,2758.726914800379,2556.884051308222,0.9268347793290868,safe,0.18
1755016057,8,0.0,2678.0,2189.2137757402807,0.8174808721957733,safe,0.18
1755016058,8,0.0,0.0,408.4588923826452,,,0.18
1755016059,8,0.0,257.405580814886,253.75671121741573,0.9858244347852956,safe,0.18
1755016060,8,0.0,3002.0,2873.819057110484,0.9573014847136856,safe,0.18
1755016061,8,0.0,694.0,543.2201617247904,0.7827379851942224,safe,0.18
