seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage
1755016037,10,0.2,3103.33222870314,2919.90016254822,0.940891901789202,safe,0.59
1755016038,10,0.2,0.0,725.7110044945584,,,0.59
1755016039,10,0.2,5600.194168116742,5380.755958536962,0.9608159640554796,safe,0.59
1755016040,10,0.2,0.0,4319.830681866464,,,0.59
1755016041,10,0.2,6587.149559610361,6171.58571073573,0.936912947684884,safe,0.59
1755016042,10,0.2,239.52934912663105,217.0911272216082,0.9063237052710376,safe,0.59
1755016043,10,0.2,0.0,2764.676448998096,,,0.59
1755016044,10,0.2,0.0,439.3613047455583,,,0.59
1755016045,10,0.2,3282.4,2984.0325914453715,0.9091008382419484,safe,0.59
1755016046,10,0.2,0.0,3609.9882660793937,,,0.59
1755016047,10,0.2,2470.6313914778466,2369.589831081604,0.9591029399428932,safe,0.59
1755016048,10,0.2,0.0,1330.9084609246909,,,0.59
1755016049,10,0.2,3181.2,2949.0532526678835,0.9270254157764,safe,0.59
1755016050,10,0.2,2626.8,2391.8918650157198,0.9105725083811936,safe,0.59
1755016051,10,0.2,245.129593108518,229.01365066032304,0.9342554187610448,safe,0.59
1755016052,10,0.2,0.0,1223.624470486473,,,0.59
1755016053,10,0.2,0.0,6285.776737148059,,,0.59
1755016054,10,0.2,0.0,1052.389456652533,,,0.59
1755016055,10,0.2,0.0,2556.2295291378578,,,0.59
1755016056,10,0.2,0.0,4793.228429727256,,,0.59
1755016057,10,0.2,5780.467890607925,5682.857325775255,0.983113725968227,safe,0.59
1755016058,10,0.2,0.0,805.9157383018673,,,0.59
1755016059,10,0.2,0.0,2838.5614309900047,,,0.59
1755016060,10,0.2,0.0,505.3485478563898,,,0.59
1755016061,10,0.2,5659.743434926053,5098.104622458857,0.9007660296045674,safe,0.59
1755016062,10,0.2,4231.732780830651,4134.068074044189,0.9769208709895688,safe,0.59
1755016063,10,0.2,3047.0,2705.194614890337,0.8878223219200319,safe,0.59
1755016064,10,0.2,2932.6,2705.5282706924336,0.9225698256470142,safe,0.59
1755016065,10,0.2,0.0,4287.978031685212,,,0.59
1755016066,10,0.2,3117.4,2773.1413874538885,0.8895686750028513,safe,0.59
1755016067,10,0.2,0.0,809.9439214996164,,,0.59
1755016068,10,0.2,0.0,632.3885453753334,,,0.59
1755016069,10,0.2,0.0,4571.8748991893335,,,0.59
1755016070,10,0.2,0.0,643.4954342546018,,,0.59
1755016071,10,0.2,0.0,521.7850995206827,,,0.59
1755016072,10,0.2,3412.2,3049.798206290861,0.8937923352355844,safe,0.59
1755016073,10,0.2,3407.4108673180053,3043.815729447877,0.8932928396286074,safe,0.59
