seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage
1755016010,3,0.0,2210.0,1778.0763131523595,0.8045594177159998,safe,0.0
1755016011,3,0.0,320.0,296.1112052953971,0.925347516548116,safe,0.0
1755016010,3,0.02,2232.1000000000004,2212.1626950485584,0.991067915885739,safe,0.0
1755016011,3,0.02,323.20000000000005,296.29273230370745,0.9167473152961244,safe,0.0
1755016010,3,0.05,2265.25,2196.394872740985,0.9696037403116587,safe,0.0
1755016011,3,0.05,328.0,296.5717541073609,0.904182177156588,safe,0.0
1755016010,3,0.1,2320.5,2264.6447462602287,0.9759296471709668,safe,0.0
1755016011,3,0.1,336.0,306.6267208605896,0.9125795263708024,safe,0.0
1755016010,3,0.2,2431.0,2333.1894351905926,0.9597652962528148,safe,0.5
1755016011,3,0.2,0.0,307.6078124185883,,,0.5
1755016010,3,0.3,2541.5,2320.3868285662484,0.9129989488751716,safe,0.5
1755016011,3,0.3,0.0,314.36267878465515,,,0.5
1755016010,3,0.4,2652.0,2409.6809662637693,0.9086278153332464,safe,0.5
1755016011,3,0.4,0.0,365.32324641879313,,,0.5
1755016010,3,0.5,2762.5,2473.313572618053,0.8953171303594762,safe,0.5
1755016011,3,0.5,0.0,366.0853631702712,,,0.5
1755016010,5,0.0,480.0,459.7778110588101,0.9578704397058544,safe,0.0
1755016011,5,0.0,423.52454815193215,412.3995998862272,0.973732459395213,safe,0.0
1755016010,5,0.02,484.8,459.9158318015245,0.948671270217666,safe,0.0
1755016011,5,0.02,425.82454815193216,412.5841644124048,0.968906480856986,safe,0.0
1755016010,5,0.05,492.0,470.2054710237244,0.9557021768774886,safe,0.0
1755016011,5,0.05,429.27454815193215,422.6018991805031,0.9844559874323892,safe,0.0
1755016010,5,0.1,504.0,480.5350093447587,0.9534424788586482,safe,0.0
1755016011,5,0.1,435.02454815193215,423.2768583534271,0.9729953404965042,safe,0.0
1755016010,5,0.2,528.0,496.57686284998,0.9404864826704168,safe,0.5
1755016011,5,0.2,0.0,433.5387224790538,,,0.5
1755016010,5,0.3,552.0,519.1396403830613,0.9404703630127922,safe,0.5
1755016011,5,0.3,0.0,443.24581240845873,,,0.5
1755016010,5,0.4,576.0,531.73329474817,0.9231480811600172,safe,0.5
1755016011,5,0.4,0.0,455.48085707248174,,,0.5
1755016010,5,0.5,600.0,540.6612081310363,0.9011020135517273,safe,0.5
1755016011,5,0.5,0.0,463.6478924700277,,,0.5
1755016010,8,0.0,2712.0,2358.5337032231746,0.869665819772557,safe,0.0
1755016011,8,0.0,2504.0,1736.443130389708,0.6934677038297555,safe,0.0
1755016010,8,0.02,2739.1200000000003,2560.457990027848,0.9347739383553284,safe,0.5
1755016011,8,0.02,0.0,2362.673836486085,,,0.5
1755016010,8,0.05,2779.8,2562.5130307494182,0.9218335962117484,safe,0.5
1755016011,8,0.05,0.0,2395.2346652322944,,,0.5
1755016010,8,0.1,2847.6000000000004,2665.3822274231934,0.9360100531757244,safe,0.5
1755016011,8,0.1,0.0,2453.3593948652065,,,0.5
1755016010,8,0.2,2983.2000000000007,2766.904666565242,0.9274955304925052,safe,0.5
1755016011,8,0.2,0.0,2544.8255713157105,,,0.5
1755016010,8,0.3,3118.8,2853.738271110225,0.9150116298288524,safe,0.5
1755016011,8,0.3,0.0,2614.2359840534364,,,0.5
1755016010,8,0.4,3254.4,2914.7335940783087,0.8956285625855177,safe,0.5
1755016011,8,0.4,0.0,2692.638158732988,,,0.5
1755016010,8,0.5,3390.0,3022.700879733224,0.8916521769124554,safe,0.5
1755016011,8,0.5,0.0,2800.202680239764,,,0.5
1755016010,10,0.0,0.0,2577.3214802967705,,,1.0
1755016011,10,0.0,0.0,2288.8941861950702,,,1.0
1755016010,10,0.02,0.0,3047.36661514948,,,1.0
1755016011,10,0.02,0.0,3296.9153067782945,,,1.0
1755016010,10,0.05,0.0,3077.59478149938,,,1.0
1755016011,10,0.05,0.0,4282.827577823762,,,1.0
1755016010,10,0.1,0.0,3125.276875135489,,,1.0
1755016011,10,0.1,0.0,4356.761556047888,,,1.0
1755016010,10,0.2,0.0,3223.217582824778,,,1.0
1755016011,10,0.2,0.0,4438.697130276702,,,1.0
1755016010,10,0.3,0.0,3297.4354395540167,,,1.0
1755016011,10,0.3,0.0,4558.628494089332,,,1.0
1755016010,10,0.4,0.0,3400.44224454766,,,1.0
1755016011,10,0.4,0.0,4498.452378311374,,,1.0
1755016010,10,0.5,0.0,3502.540118009769,,,1.0
1755016011,10,0.5,0.0,4674.940758312179,,,1.0
1755016012,3,0.0,85.38604137251795,84.74096485510752,0.9924451759673912,safe,0.0
1755016013,3,0.0,2032.4343462103825,1159.629348815443,0.57056177532999,safe,0.0
1755016012,3,0.02,85.88604137251795,85.13021712971263,0.991199684713293,safe,0.0
1755016013,3,0.02,2052.6343462103823,2047.6081483418657,0.99755134280112,safe,0.0
1755016012,3,0.05,86.63604137251795,85.6829898279409,0.9889993641274638,safe,0.0
1755016013,3,0.05,2082.9343462103825,2047.5006279168051,0.9829885572927232,safe,0.0
1755016012,3,0.1,87.88604137251795,86.42935804463984,0.983425316408282,safe,0.0
1755016013,3,0.1,2133.4343462103825,2088.045630586571,0.9787250469158164,safe,0.0
1755016012,3,0.2,90.38604137251797,88.42961007171812,0.978354718592702,safe,0.0
1755016013,3,0.2,2234.4343462103825,2186.500618210688,0.9785477124978004,safe,0.0
1755016012,3,0.3,0.0,90.06729215222413,,,1.0
1755016013,3,0.3,0.0,2287.951100271721,,,1.0
