seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted
1755016037,3,0.2,332.20000000000005,291.1293796384739,0.8763677893993794,safe,0.01,False,False
1755016038,3,0.2,488.4,459.0532924038944,0.9399125561095298,safe,0.01,False,False
1755016039,3,0.2,473.0,464.7079531114687,0.982469245478792,safe,0.01,False,False
1755016040,3,0.2,2266.0,2237.737876200408,0.987527747661257,safe,0.01,False,False
1755016041,3,0.2,2248.4,2157.686949905678,0.9596543986415574,safe,0.01,False,False
1755016042,3,0.2,365.2012227264804,356.5003008890626,0.9761749925904976,safe,0.01,True,False
1755016043,3,0.2,561.0,522.971348825622,0.9322127430046738,safe,0.01,False,False
1755016044,3,0.2,3680.0377941951374,3669.469857045449,0.9971283074412012,safe,0.01,,False
1755016045,3,0.2,351.1675330664981,343.66488058217163,0.9786351192013364,safe,0.01,,False
1755016046,3,0.2,2442.0,2373.5199061948306,0.9719573735441568,safe,0.01,False,False
1755016047,3,0.2,594.0,570.4414042216595,0.960339064346228,safe,0.01,False,False
1755016048,3,0.2,196.16020234450792,193.30487604319205,0.9854439062195643,safe,0.01,True,False
1755016049,3,0.2,116.59999999999998,110.79140421982484,0.950183569638292,safe,0.01,False,False
1755016050,3,0.2,44.0,40.816705005773656,0.9276523864948558,safe,0.01,False,False
1755016051,3,0.2,0.0,709.2558146676456,,,0.01,False,False
1755016052,3,0.2,2206.6,2193.7759801065986,0.994188335043324,safe,0.01,False,False
1755016053,3,0.2,2213.2,2087.2861070856097,0.9431077657173368,safe,0.01,False,False
1755016054,3,0.2,235.4,230.5135353673736,0.9792418664714256,safe,0.01,False,False
1755016055,3,0.2,2642.2,2515.55569596358,0.9520686155338656,safe,0.01,False,False
1755016056,3,0.2,455.4,427.5861329262459,0.938924314726056,safe,0.01,False,False
1755016057,3,0.2,2860.0,2639.0061705635453,0.9227294302669738,safe,0.01,False,False
1755016058,3,0.2,83.2184694166549,82.52243053983875,0.9916360048232652,safe,0.01,False,False
1755016059,3,0.2,2644.4,2375.148973921447,0.8981806738471665,safe,0.01,False,False
1755016060,3,0.2,341.0,306.9699254657892,0.9002050600169771,safe,0.01,False,False
1755016061,3,0.2,37.4,32.58850439928926,0.8713503850077343,safe,0.01,False,False
1755016062,3,0.2,455.4,435.6371831186547,0.956603388490678,safe,0.01,False,False
1755016063,3,0.2,57.2,53.31099542041602,0.9320104094478324,safe,0.01,False,False
1755016064,3,0.2,125.4,118.85178469641346,0.9477813771643816,safe,0.01,False,False
1755016065,3,0.2,2422.2,2370.245256225608,0.9785505970710956,safe,0.01,False,False
1755016066,3,0.2,20.175446717072525,19.21747009093849,0.9525176993814272,safe,0.01,False,False
1755016067,3,0.2,2312.2,2221.153259985988,0.9606233284257366,safe,0.01,False,False
1755016068,3,0.2,2314.4,2186.8865841545976,0.9449043312109392,safe,0.01,False,False
1755016069,3,0.2,2530.0,2398.521851095181,0.948032352211534,safe,0.01,False,False
1755016070,3,0.2,455.4,438.9561290356136,0.96389136810631,safe,0.01,False,False
1755016071,3,0.2,2750.0,2566.387249330335,0.9332317270292128,safe,0.01,False,False
1755016072,3,0.2,116.6,113.82855134872624,0.9762311436425922,safe,0.01,False,False
1755016073,3,0.2,37.4,32.60772902758043,0.8718644125021506,safe,0.01,False,False
1755016074,3,0.2,495.0,467.9428533046603,0.9453390975851724,safe,0.01,False,False
1755016075,3,0.2,921.7899775350488,899.1455417907637,0.975434278635966,safe,0.01,False,False
1755016076,3,0.2,486.2000000000001,469.2675799455064,0.9651739612207042,safe,0.01,False,False
1755016077,3,0.2,976.4496911438304,975.1781530820735,0.998697794598852,safe,0.01,True,False
1755016078,3,0.2,495.0,466.0727487450261,0.9415611085758102,safe,0.01,False,False
1755016079,3,0.2,136.39999999999998,129.8975107769047,0.9523277916195362,safe,0.01,False,False
1755016080,3,0.2,2204.4,2081.0134099827897,0.94402713209163,safe,0.01,False,False
1755016081,3,0.2,2226.4,2138.620414969397,0.9605733089154675,safe,0.01,False,False
1755016082,3,0.2,235.4,231.72317957199084,0.9843805419370892,safe,0.01,False,False
1755016083,3,0.2,196.17645544673348,193.07026645132404,0.9841663517248488,safe,0.01,True,False
1755016084,3,0.2,246.4,237.8704904336746,0.9653834839029004,safe,0.01,False,False
1755016085,3,0.2,446.6,433.1552923953272,0.9698954151261244,safe,0.01,False,False
1755016086,3,0.2,2206.6,2190.81554116981,0.9928467058686712,safe,0.01,False,False
1755016087,3,0.2,264.0,252.27921198271656,0.9556030756921082,safe,0.01,False,False
1755016088,3,0.2,2684.0,2553.253868268453,0.9512868361655936,safe,0.01,False,False
1755016089,3,0.2,2662.0,2523.2305103708204,0.9478702142640196,safe,0.01,False,False
1755016090,3,0.2,365.0885316137546,362.6760940355707,0.993392184718812,safe,0.01,,False
1755016091,3,0.2,2684.0,2612.5726307766745,0.973387716384752,safe,0.01,False,False
1755016092,3,0.2,455.4,437.4999449574357,0.9606937746100914,safe,0.01,False,False
1755016093,3,0.2,2684.0,2509.4088176609366,0.934951124314805,safe,0.01,False,False
1755016094,3,0.2,2226.4,2136.6296573125483,0.9596791489905446,safe,0.01,False,False
1755016095,3,0.2,3958.8421324940937,3950.3730067995775,0.9978607063855868,safe,0.01,True,False
1755016096,3,0.2,2662.0,2448.42072137284,0.919767363400766,safe,0.01,False,False
1755016097,3,0.2,2248.4,2166.242760387257,0.9634596870606904,safe,0.01,False,False
1755016098,3,0.2,3917.705162702172,3851.400602905722,0.983075663674824,safe,0.01,True,False
1755016099,3,0.2,561.0,526.8560167237229,0.9391372847125184,safe,0.01,False,False
1755016100,3,0.2,2442.0,2335.653993512344,0.9564512667945716,safe,0.01,False,False
1755016101,3,0.2,82.26862037496181,80.59550037785328,0.9796627196434944,safe,0.01,True,False
1755016102,3,0.2,2332.0,2257.1952903394504,0.9679225087218912,safe,0.01,False,False
1755016103,3,0.2,2244.0,2220.984297296884,0.9897434479932636,safe,0.01,False,False
1755016104,3,0.2,552.2,512.475038272438,0.9280605546404164,safe,0.01,False,False
1755016105,3,0.2,446.6000000000001,429.7521466096432,0.9622752946924388,safe,0.01,False,False
1755016106,3,0.2,3542.5821435885823,3535.380163512425,0.997967025241972,safe,0.01,,False
1755016107,3,0.2,455.4,446.0729505163317,0.9795189954245316,safe,0.01,False,False
1755016108,3,0.2,561.0,524.5323730974087,0.9349953174641866,safe,0.01,False,False
1755016109,3,0.2,2984.24879557437,2789.69767419844,0.9348073385622376,safe,0.01,False,False
1755016110,3,0.2,334.4,277.31673142140176,0.8292964456381632,safe,0.01,False,False
1755016111,3,0.2,195.2638491122036,187.11598844534137,0.9582725593912662,safe,0.01,,False
1755016112,3,0.2,682.0,590.7945565366426,0.8662676782062209,safe,0.01,False,False
1755016113,3,0.2,2464.0,2334.77200380666,0.9475535729734822,safe,0.01,False,False
1755016114,3,0.2,176.0,167.44983918026355,0.951419540796952,safe,0.01,False,False
1755016115,3,0.2,334.40000000000003,327.77900326266536,0.980200368608449,safe,0.01,False,False
1755016116,3,0.2,134.2,129.9312844551032,0.9681913893822892,safe,0.01,False,False
1755016117,3,0.2,233.2,217.7865962405474,0.9339047866232736,safe,0.01,False,False
1755016118,3,0.2,286.0,263.7040571137604,0.9220421577404212,safe,0.01,False,False
1755016119,3,0.2,2213.2,1765.9249442182645,0.797905722130067,safe,0.01,False,False
1755016120,3,0.2,2215.4,2198.325965686585,0.9922930241430826,safe,0.01,False,False
1755016121,3,0.2,440.0,381.6607214212127,0.8674107305027561,safe,0.01,False,False
1755016122,3,0.2,2224.2,2087.64863568709,0.9386065262508274,safe,0.01,False,False
